r,sequence,timestamp,deg,endpoint
m,282,2820,21.446/-32.321/37.159/-28.831,607.442/72.818/-174.182
m,283,2830,21.304/-32.181/37.274/-28.79,608.0/71.682/-172.158
m,284,2840,21.159/-32.055/37.391/-28.747,608.512/70.505/-170.278
m,285,2850,21.019/-31.946/37.508/-28.702,608.966/69.353/-168.57
m,286,2860,20.887/-31.857/37.626/-28.655,609.348/68.288/-167.061
m,287,2870,20.772/-31.791/37.745/-28.607,609.645/67.375/-165.78
m,288,2880,20.679/-31.749/37.865/-28.558,609.844/66.678/-164.753
m,289,2890,20.615/-31.735/37.985/-28.508,609.934/66.259/-164.008
m,290,2900,20.585/-31.752/38.106/-28.458,609.901/66.184/-163.572
m,291,2910,20.596/-31.801/38.228/-28.406,609.732/66.515/-163.474
m,292,2920,20.655/-31.886/38.351/-28.354,609.411/67.315/-163.74
m,293,2930,20.767/-32.01/38.475/-28.302,608.923/68.645/-164.396
m,294,2940,20.939/-32.173/38.599/-28.25,608.246/70.565/-165.47
m,295,2950,21.176/-32.381/38.725/-28.197,607.358/73.135/-166.989
m,296,2960,21.486/-32.634/38.851/-28.145,606.232/76.409/-168.977
m,297,2970,21.874/-32.936/38.978/-28.094,604.836/80.443/-171.46
