r,sequence,timestamp,deg,endpoint
m,309,3090,-2.839/-22.0/7.073/-14.317,-133.43/-303.827/-266.6
m,310,3100,-2.677/-22.378/7.214/-14.192,-134.7/-304.275/-266.415
m,311,3110,-2.52/-22.75/7.358/-14.07,-135.968/-304.716/-266.211
m,312,3120,-2.361/-23.075/7.514/-13.97,-136.976/-305.152/-265.976
m,313,3130,-2.197/-23.386/7.682/-13.858,-137.933/-305.623/-265.821
m,314,3140,-2.058/-23.688/7.86/-13.763,-138.965/-306.018/-265.581
m,315,3150,-1.928/-23.962/8.014/-13.708,-139.819/-306.354/-265.2
m,316,3160,-1.798/-24.231/8.173/-13.659,-140.645/-306.686/-264.783
m,317,3170,-1.65/-24.517/8.35/-13.586,-141.506/-307.1/-264.447
m,318,3180,-1.479/-24.811/8.539/-13.517,-142.289/-307.567/-264.051
m,319,3190,-1.309/-25.108/8.719/-13.464,-143.051/-308.018/-263.559
m,320,3200,-1.131/-25.392/8.886/-13.412,-143.688/-308.497/-263.088
m,321,3210,-0.937/-25.69/9.055/-13.348,-144.323/-309.036/-262.64
m,322,3220,-0.715/-25.961/9.239/-13.281,-144.695/-309.661/-262.26
m,323,3230,-0.498/-26.221/9.424/-13.215,-145.042/-310.276/-261.894
m,324,3240,-0.289/-26.486/9.606/-13.154,-145.436/-310.874/-261.48
m,325,3250,-0.082/-26.718/9.789/-13.109,-145.667/-311.453/-261.062
m,326,3260,0.108/-26.941/9.994/-13.059,-145.972/-312.0/-260.678
m,327,3270,0.306/-27.164/10.198/-12.997,-146.248/-312.588/-260.353
m,328,3280,0.517/-27.382/10.415/-12.935,-146.447/-313.214/-260.03
m,329,3290,0.746/-27.596/10.63/-12.88,-146.504/-313.884/-259.681
m,330,3300,0.996/-27.803/10.826/-12.837,-146.378/-314.593/-259.287
m,331,3310,1.269/-28.031/11.032/-12.785,-146.229/-315.383/-258.876
m,332,3320,1.579/-28.256/11.255/-12.719,-145.899/-316.289/-258.536
m,333,3330,1.881/-28.491/11.501/-12.65,-145.692/-317.184/-258.168
m,334,3340,2.184/-28.748/11.771/-12.587,-145.577/-318.088/-257.7
m,335,3350,2.473/-28.973/12.067/-12.543,-145.391/-318.934/-257.201
m,336,3360,2.743/-29.173/12.357/-12.522,-145.149/-319.701/-256.652
m,337,3370,3.024/-29.362/12.644/-12.493,-144.8/-320.508/-256.173
m,338,3380,3.294/-29.533/12.945/-12.471,-144.433/-321.278/-255.698
m,339,3390,3.57/-29.674/13.219/-12.453,-143.854/-322.053/-255.298
m,340,3400,3.869/-29.796/13.459/-12.449,-142.991/-322.861/-254.888
m,341,3410,4.177/-29.92/13.698/-12.437,-142.096/-323.701/-254.513
m,342,3420,4.505/-30.061/13.933/-12.396,-141.195/-324.633/-254.243
m,343,3430,4.83/-30.213/14.164/-12.344,-140.363/-325.576/-253.994
m,344,3440,5.159/-30.373/14.387/-12.285,-139.536/-326.543/-253.764
m,345,3450,5.498/-30.501/14.59/-12.224,-138.474/-327.52/-253.642
m,346,3460,5.825/-30.607/14.781/-12.169,-137.366/-328.445/-253.551
m,347,3470,6.147/-30.707/14.997/-12.126,-136.252/-329.345/-253.414
m,348,3480,6.45/-30.808/15.237/-12.096,-135.266/-330.179/-253.193
m,349,3490,6.747/-30.908/15.453/-12.078,-134.258/-330.981/-252.918
m,350,3500,7.062/-31.023/15.656/-12.076,-133.164/-331.807/-252.522
m,351,3510,7.362/-31.17/15.862/-12.042,-132.34/-332.659/-252.193
m,352,3520,7.67/-31.349/16.061/-11.986,-131.625/-333.577/-251.884
m,353,3530,8.003/-31.509/16.239/-11.917,-130.663/-334.554/-251.704
