r,sequence,timestamp,deg,endpoint
m,246,2460,3.168/0.0/22.962/-34.695,621.385/-148.035/102.643
m,247,2470,2.979/0.0/22.946/-34.821,620.581/-150.68/102.419
m,248,2480,2.788/0.0/22.933/-34.939,619.779/-153.306/102.215
m,249,2490,2.594/0.0/22.922/-35.048,618.979/-155.912/102.031
m,250,2500,2.398/0.0/22.912/-35.147,618.184/-158.495/101.868
m,251,2510,2.199/0.0/22.905/-35.236,617.394/-161.054/101.727
m,252,2520,1.998/0.0/22.9/-35.315,616.613/-163.587/101.607
m,253,2530,1.794/0.0/22.897/-35.383,615.841/-166.092/101.51
m,254,2540,1.588/0.0/22.897/-35.439,615.08/-168.566/101.436
m,255,2550,1.38/0.0/22.898/-35.484,614.332/-171.009/101.385
m,256,2560,1.169/0.0/22.901/-35.516,613.598/-173.418/101.358
m,257,2570,0.956/0.0/22.907/-35.536,612.881/-175.792/101.356
m,258,2580,0.74/0.0/22.914/-35.543,612.182/-178.128/101.379
m,259,2590,0.522/0.0/22.924/-35.536,611.503/-180.425/101.427
m,260,2600,0.302/0.0/22.935/-35.516,610.846/-182.682/101.502
m,261,2610,0.079/0.0/22.949/-35.48,610.212/-184.895/101.603
m,262,2620,-0.146/0.0/22.964/-35.431,609.603/-187.064/101.731
m,263,2630,-0.373/0.0/22.982/-35.365,609.02/-189.186/101.887
m,264,2640,-0.603/0.0/23.001/-35.285,608.466/-191.26/102.07
m,265,2650,-0.835/0.0/23.023/-35.188,607.943/-193.284/102.283
m,266,2660,-1.069/0.0/23.046/-35.074,607.451/-195.255/102.524
m,267,2670,-1.306/0.0/23.072/-34.944,606.992/-197.173/102.794
m,268,2680,-1.545/0.0/23.099/-34.796,606.568/-199.035/103.094
m,269,2690,-1.786/0.0/23.128/-34.63,606.181/-200.838/103.424
m,270,2700,-2.029/0.0/23.159/-34.446,605.832/-202.582/103.784
m,271,2710,-2.275/0.0/23.192/-34.243,605.522/-204.264/104.175
m,272,2720,-2.523/0.0/23.227/-34.022,605.253/-205.882/104.596
m,273,2730,-2.773/0.0/23.263/-33.78,605.027/-207.433/105.049
m,274,2740,-3.025/0.0/23.302/-33.519,604.844/-208.916/105.533
m,275,2750,-3.279/0.0/23.342/-33.237,604.705/-210.328/106.048
