r,sequence,timestamp,deg,deg/sec,mA,endpoint,grip/rotation,torque,force,ori,#l_sy
r,17482,647371,-10/125/31/56,-1/0/0/1,287/1926/552/263,322/-246/459,0/0,928/-2098/-10670,-142/69/135,227/-647/-584,#l_sy
r,17483,647411,-10/125/31/56,-2/0/0/0,283/1923/556/127,322/-246/459,0/0,906/-2100/-10682,-143/69/137,227/-647/-584,#l_sy
r,17484,647451,-10/125/31/56,-1/0/0/-1,295/1922/553/-33,322/-246/459,0/0,914/-2142/-10712,-146/73/127,227/-647/-584,#l_sy
r,17485,647491,-10/125/31/56,-2/0/0/0,276/1923/553/-25,322/-246/459,0/0,900/-2172/-10726,-146/74/127,227/-647/-584,#l_sy
r,17486,647531,-10/125/31/56,-2/0/0/1,285/1918/554/196,322/-246/459,0/0,893/-2186/-10740,-143/73/125,227/-647/-584,#l_sy
r,17487,647567,-10/125/31/56,2/0/0/1,280/1922/552/221,322/-246/459,0/0,897/-2216/-10764,-143/75/122,227/-647/-584,#l_sy
r,17488,647607,-10/125/31/56,1/0/0/0,374/1920/552/259,322/-246/459,0/0,880/-2234/-10812,-147/78/119,227/-647/-584,#l_sy
r,17489,647647,-10/125/31/56,0/0/0/0,154/1925/554/98,322/-246/459,0/0,846/-2296/-10860,-145/78/120,227/-647/-584,#l_sy
r,17490,647687,-10/125/31/56,0/0/0/0,142/1924/554/23,322/-246/459,0/0,864/-2326/-10910,-143/79/116,227/-647/-584,#l_sy
r,17491,647727,-10/125/31/56,0/0/0/2,144/1928/555/435,322/-246/459,0/0,910/-2384/-10966,-143/83/101,227/-647/-584,#l_sy
r,17492,647768,-10/125/31/56,0/0/0/0,138/1925/554/441,322/-246/459,0/0,892/-2406/-11046,-146/86/109,227/-647/-584,#l_sy
r,17493,647807,-10/125/31/56,0/0/0/-1,140/1926/552/202,322/-246/459,0/0,888/-2476/-11110,-141/85/101,227/-647/-584,#l_sy
r,17494,647847,-10/125/31/56,0/0/0/-1,137/1924/555/-12,322/-246/459,0/0,884/-2456/-11234,-155/92/110,227/-647/-584,#l_sy
r,17495,647888,-10/125/31/56,0/0/0/-1,140/1924/555/-27,322/-246/459,0/0,928/-2478/-11334,-148/89/107,227/-647/-584,#l_sy
r,17496,647928,-10/125/31/56,0/0/0/0,141/1925/553/-28,322/-246/459,0/0,910/-2486/-11482,-152/92/115,227/-647/-584,#l_sy
r,17497,647967,-10/125/31/56,0/0/0/1,145/1925/552/198,322/-246/459,0/0,930/-2538/-11554,-147/92/105,227/-647/-584,#l_sy
r,17498,648007,-10/125/31/56,0/0/0/1,145/1922/553/436,322/-246/459,0/0,938/-2540/-11654,-166/103/113,227/-647/-584,#l_sy
r,17499,648046,-10/125/31/56,0/0/0/0,139/1922/551/439,322/-246/459,0/0,985/-2656/-11670,-149/99/92,227/-647/-584,#l_sy
r,17500,648087,-10/125/31/56,0/0/0/-1,142/1922/553/203,322/-246/459,0/0,1012/-2778/-11816,-161/114/78,227/-647/-584,#l_sy
r,17501,648127,-10/125/31/56,0/0/0/-1,140/1926/551/82,322/-246/459,0/0,1038/-2974/-11868,-143/111/55,227/-647/-584,#l_sy
r,17502,648167,-10/125/31/56,0/0/0/0,142/1925/553/53,322/-246/459,0/0,1108/-3198/-12058,-153/126/22,227/-647/-584,#l_sy
r,17503,648206,-10/125/31/56,0/-10/0/0,140/1690/552/55,323/-246/459,0/0,1136/-3358/-12118,-135/124/6,227/-647/-584,#l_sy
r,17504,648248,-10/125/31/56,0/-19/0/-1,139/1710/553/99,323/-247/459,0/0,1166/-3436/-12160,-134/128/-5,226/-646/-583,#l_sy
r,17505,648288,-10/125/31/56,0/-40/0/-2,142/1606/552/149,324/-247/458,0/0,1194/-3480/-12172,-137/129/-18,225/-645/-582,#l_sy
r,17506,648328,-10/125/31/56,0/-62/0/-1,140/1617/559/115,325/-247/457,0/0,1182/-3459/-12220,-151/134/-23,223/-644/-581,#l_sy
r,17507,648368,-10/125/31/56,0/-60/0/-1,139/1558/554/137,327/-247/455,0/0,1186/-3398/-12224,-158/136/-23,221/-642/-579,#l_sy
r,17508,648408,-10/125/31/56,0/-67/0/-1,139/1670/554/110,328/-248/453,0/0,1188/-3328/-12220,-177/144/-9,218/-639/-576,#l_sy
r,17509,648448,-10/124/31/56,0/-77/0/0,141/1638/554/31,331/-248/450,0/0,1202/-3298/-12220,-197/155/-11,215/-636/-573,#l_sy
r,17510,648488,-10/124/31/56,0/-93/0/0,143/1605/551/79,333/-249/448,0/0,1156/-3110/-12058,-189/143/21,212/-632/-570,#l_sy
r,17511,648528,-10/123/31/56,0/-125/0/-1,139/1584/555/135,337/-249/444,0/0,1182/-2924/-12048,-220/156/30,208/-628/-566,#l_sy
r,17512,648569,-10/123/31/56,0/-143/0/-1,142/1541/553/110,340/-250/440,0/0,1178/-2732/-12042,-235/157/48,203/-623/-563,#l_sy
r,17513,648608,-10/122/31/56,0/-128/0/-1,146/1550/554/122,343/-251/436,0/0,1158/-2524/-12040,-249/159/69,198/-618/-558,#l_sy
r,17514,648648,-10/122/31/56,0/-159/0/-1,139/1535/553/114,348/-252/431,0/0,1124/-2380/-11970,-235/145/80,193/-612/-554,#l_sy
r,17515,648689,-10/121/31/56,0/-159/0/-1,141/1466/554/125,352/-253/426,0/0,1126/-2462/-12064,-249/152/55,188/-606/-549,#l_sy
r,17516,648728,-10/120/31/56,0/-181/0/0,142/1570/553/9,356/-254/420,0/0,1084/-2446/-12006,-215/132/46,183/-599/-545,#l_sy
s,0,#l_sy
r,17517,648768,-10/119/31/56,0/-195/0/0,144/1560/552/364,360/-255/414,0/0,1070/-2362/-12114,-236/143/43,178/-592/-540,#l_sy
r,17518,648809,-10/119/31/56,0/-186/0/0,140/1522/553/372,365/-256/408,0/0,1122/-2466/-12064,-201/124/3,172/-584/-536,#l_sy
r,17519,648848,-10/118/31/56,0/-237/0/0,138/1496/555/372,371/-257/401,0/0,1074/-2264/-12146,-220/128/34,167/-576/-531,#l_sy
r,17520,648889,-10/117/31/56,0/-212/0/-1,141/1482/554/354,376/-258/394,0/0,1150/-2254/-12188,-214/126/0,161/-568/-527,#l_sy
r,17521,648929,-10/116/31/56,0/-227/0/-1,147/1602/626/122,381/-259/386,0/0,1088/-2052/-12128,-191/108/38,156/-559/-522,#l_sy
r,17522,648969,-10/115/31/56,0/-231/0/0,150/1578/617/147,386/-260/379,0/0,1170/-2088/-12308,-215/134/0,151/-550/-518,#l_sy
r,17523,649009,-10/114/31/56,0/-225/0/0,148/1552/620/369,391/-261/371,0/0,980/-1802/-12204,-200/108/73,146/-541/-514,#l_sy
r,17524,649050,-10/113/31/56,0/-237/0/-2,151/1543/621/192,396/-262/362,0/0,1108/-1858/-12336,-234/133/9,141/-532/-510,#l_sy
r,17525,649089,-10/112/31/56,0/-228/0/0,148/1547/618/148,402/-263/354,0/0,950/-1498/-12204,-230/113/101,136/-523/-506,#l_sy
r,17526,649129,-10/111/31/56,0/-237/0/-1,147/1578/622/371,407/-264/345,0/0,1088/-1644/-12258,-240/125/27,131/-513/-502,#l_sy
r,17527,649169,-10/110/31/56,0/-273/0/0,4/1633/621/105,411/-266/336,0/0,897/-1390/-12336,-287/136/120,127/-504/-499,#l_sy
r,17528,649209,-10/109/31/56,0/-238/0/0,148/1593/616/297,416/-267/327,0/0,1024/-1516/-12220,-249/121/52,123/-494/-495,#l_sy
r,17529,649249,-10/108/31/56,0/-244/0/0,150/1630/620/296,421/-268/318,0/0,912/-1230/-12424,-324/157/127,118/-484/-492,#l_sy
r,17530,649290,-10/107/31/56,0/-256/0/0,146/1604/623/371,425/-269/308,0/0,1058/-1380/-12258,-265/129/57,114/-474/-489,#l_sy
r,17531,649330,-10/106/31/56,0/-249/0/-2,57/1632/624/71,431/-270/299,0/0,992/-1136/-12558,-350/173/116,110/-464/-486,#l_sy
r,17532,649369,-10/105/31/56,0/-240/0/-1,144/1598/621/-92,435/-271/289,0/0,1026/-1242/-12372,-285/137/73,106/-454/-483,#l_sy
r,17533,649409,-10/104/31/56,0/-260/0/0,326/1641/621/-93,439/-272/279,0/0,1028/-1136/-12560,-341/169/92,103/-444/-481,#l_sy
r,17534,649449,-10/103/31/56,0/-267/0/-1,144/1684/622/-94,443/-273/269,0/0,1004/-1070/-12572,-344/169/104,99/-434/-478,#l_sy
r,17535,649489,-10/102/31/56,0/-272/0/0,362/1706/619/-94,447/-273/258,0/0,1026/-1112/-12614,-343/167/81,95/-423/-476,#l_sy
r,17536,649530,-10/101/31/56,0/-271/0/1,144/1718/557/2,452/-274/248,0/0,970/-910/-12758,-393/193/129,92/-413/-474,#l_sy
r,17537,649570,-10/100/31/56,0/-279/0/1,149/1692/553/29,455/-275/237,0/0,1052/-910/-12692,-372/183/97,88/-403/-471,#l_sy
r,17538,649610,-10/99/31/56,0/-267/0/1,71/1685/554/26,458/-276/227,0/0,1038/-692/-12842,-406/198/144,85/-392/-469,#l_sy
r,17539,649651,-10/98/31/56,0/-248/0/1,147/1669/556/65,462/-277/216,0/0,1146/-632/-12930,-416/207/124,82/-382/-467,#l_sy
r,17540,649690,-10/97/31/56,0/-279/0/1,63/1690/553/38,465/-277/205,0/0,1110/-456/-12960,-405/194/157,79/-371/-465,#l_sy
r,17541,649730,-10/95/31/56,0/-280/0/1,148/1671/552/44,469/-278/194,0/0,1178/-262/-13208,-453/219/161,76/-361/-464,#l_sy
r,17542,649770,-10/94/31/56,0/-256/0/2,365/1656/552/42,472/-279/183,0/0,1210/34/-13224,-432/198/194,73/-350/-462,#l_sy
r,17543,649810,-10/93/31/56,0/-258/0/1,144/1666/554/36,474/-279/173,0/0,1232/300/-13380,-454/207/232,70/-340/-460,#l_sy
r,17544,649851,-10/92/31/56,-1/-257/0/0,-71/1683/550/43,477/-280/162,0/0,1244/410/-13503,-468/212/236,68/-330/-459,#l_sy
r,17545,649890,-10/91/31/56,0/-257/0/0,-68/1699/553/7,480/-280/151,0/0,1174/428/-13450,-443/195/243,65/-319/-457,#l_sy
r,17546,649930,-10/90/31/56,1/-234/0/1,153/1678/553/38,481/-281/140,0/0,1188/586/-13628,-495/224/255,62/-309/-456,#l_sy
r,17547,649971,-10/89/31/56,2/-266/0/1,373/1683/554/33,484/-281/130,0/0,1196/586/-13498,-456/202/244,60/-299/-455,#l_sy
r,17548,650010,-10/88/31/56,0/-268/0/1,162/1736/553/-7,485/-282/119,0/0,1192/686/-13760,-525/245/255,58/-290/-454,#l_sy
r,17549,650050,-10/87/31/56,-1/-233/0/1,58/1714/553/21,487/-282/109,0/0,1240/656/-13670,-497/233/242,55/-280/-453,#l_sy
r,17550,650090,-10/86/31/56,0/-257/0/0,-66/1664/553/-13,488/-282/99,0/0,1232/694/-13839,-527/254/246,53/-271/-452,#l_sy
r,17551,650129,-10/85/31/56,-3/-232/0/-2,-74/1638/553/-168,490/-283/88,0/0,1316/792/-13900,-535/261/250,51/-261/-451,#l_sy
r,17552,650170,-10/84/31/56,0/-247/0/0,-70/1635/552/-163,491/-283/78,0/0,1374/664/-14142,-547/276/212,49/-251/-450,#l_sy
r,17553,650209,-10/83/31/56,0/-263/0/0,-14/1604/551/-160,491/-283/67,0/0,1334/802/-14192,-560/281/251,47/-242/-449,#l_sy
r,17554,650251,-10/82/31/56,1/-254/0/0,177/1636/553/59,493/-283/56,0/0,1438/642/-14253,-544/280/197,44/-232/-448,#l_sy
r,17555,650291,-10/81/31/56,1/-268/0/0,25/1637/554/67,494/-284/46,0/0,1322/839/-14374,-588/299/253,42/-222/-447,#l_sy
r,17556,650331,-10/80/31/56,0/-240/0/0,71/1622/492/68,494/-284/35,0/0,1344/835/-14328,-558/283/225,40/-212/-447,#l_sy
r,17557,650371,-10/79/31/56,0/-237/0/0,4/1634/486/70,495/-284/23,0/0,1330/1060/-14466,-600/302/253,38/-201/-446,#l_sy
r,17558,650411,-10/78/31/56,0/-248/0/0,42/1567/487/68,495/-284/12,0/0,1322/1086/-14372,-573/285/244,36/-191/-445,#l_sy
r,17559,650451,-10/77/31/56,0/-252/0/0,33/1537/485/68,495/-284/1,0/0,1332/1190/-14400,-589/292/243,34/-181/-444,#l_sy
r,17560,650492,-10/76/31/56,1/-262/0/0,-11/1533/488/63,495/-284/-9,0/0,1262/1408/-14367,-595/289/284,32/-171/-444,#l_sy
r,17561,650531,-10/75/31/56,0/-277/0/0,76/1565/484/66,495/-284/-21,0/0,1268/1414/-14352,-586/280/253,30/-160/-443,#l_sy
r,17562,650572,-10/74/31/56,0/-247/0/0,-34/1558/487/66,494/-284/-32,0/0,1212/1642/-14498,-636/300/300,28/-150/-443,#l_sy
r,17563,650609,-10/73/31/56,0/-242/0/0,151/1472/487/71,494/-284/-43,0/0,1260/1698/-14328,-599/276/282,26/-140/-442,#l_sy
r,17564,650642,-10/72/31/56,0/-263/0/0,153/1511/487/70,493/-283/-54,0/0,1220/1992/-14406,-640/293/329,24/-130/-442,#l_sy
r,17565,650676,-10/71/31/56,0/-255/0/0,313/1466/486/66,492/-283/-59,0/0,1282/2104/-14246,-637/284/323,23/-125/-441,#l_sy
r,17566,650711,-10/70/31/56,0/-244/0/0,291/1496/485/64,491/-283/-70,0/0,1240/2486/-14350,-706/306/395,21/-115/-441,#l_sy
r,17567,650745,-10/69/31/56,0/-244/0/2,359/1462/486/229,491/-283/-81,0/0,1282/2586/-14120,-674/284/391,19/-105/-441,#l_sy
s,0,#l_sy
r,17568,650777,-10/69/31/56,1/-251/0/4,375/1486/415/241,490/-283/-86,0/0,1238/2786/-14184,-711/300/429,18/-100/-440,#l_sy
r,17569,650817,-10/68/31/56,1/-258/0/4,365/1435/413/244,489/-282/-96,0/0,1268/2764/-14028,-684/284/399,16/-90/-440,#l_sy
r,17570,650856,-10/67/31/56,0/-206/0/0,161/1410/414/233,487/-282/-106,0/0,1238/2902/-14089,-713/299/420,15/-81/-439,#l_sy
r,17571,650897,-10/66/31/56,0/-234/0/-4,22/1416/411/-222,486/-282/-115,0/0,1200/2992/-13958,-692/287/424,13/-73/-439,#l_sy
r,17572,650937,-10/65/31/56,0/-189/0/-6,29/1428/412/-249,485/-281/-124,0/0,1190/3024/-14006,-725/303/417,11/-64/-439,#l_sy
r,17573,650977,-10/64/31/56,0/-188/0/-1,16/1375/414/-249,483/-281/-132,0/0,1240/3064/-13946,-708/295/415,10/-57/-439,#l_sy
r,17574,651017,-10/64/31/56,0/-168/0/-2,153/1365/413/-235,481/-281/-140,0/0,1230/3104/-13964,-731/313/419,9/-49/-439,#l_sy
r,17575,651057,-10/63/31/56,0/-181/0/-7,144/1411/412/-239,480/-281/-148,0/0,1230/3162/-13892,-727/308/423,7/-42/-439,#l_sy
r,17576,651096,-10/62/31/56,1/-162/0/-5,363/1377/414/-252,478/-280/-155,0/0,1238/3232/-13889,-736/313/417,6/-36/-439,#l_sy
r,17577,651131,-10/62/31/56,0/-136/0/0,379/1349/413/-242,477/-280/-161,0/0,1254/3212/-13956,-765/333/422,5/-30/-439,#l_sy
r,17578,651164,-10/61/31/56,0/-137/0/5,144/1332/413/226,475/-280/-167,0/0,1222/3186/-13858,-740/318/418,4/-24/-439,#l_sy
r,17579,651204,-10/61/31/56,-1/-130/0/1,15/1366/413/246,474/-279/-173,0/0,1252/3172/-13878,-746/327/409,3/-18/-439,#l_sy
r,17580,651237,-10/60/31/56,0/-135/0/0,18/1339/359/240,474/-279/-175,0/0,1202/3262/-13900,-759/333/420,2/-16/-439,#l_sy
r,17581,651275,-10/60/31/56,0/-128/0/0,15/1381/344/237,472/-279/-180,0/0,1180/3114/-14056,-792/355/408,2/-11/-439,#l_sy
r,17582,651315,-10/59/31/56,0/-127/0/0,150/1391/341/237,471/-279/-185,0/0,1170/3030/-14050,-782/355/388,1/-6/-439,#l_sy
r,17583,651352,-10/59/31/56,1/-100/0/0,369/1346/343/236,469/-278/-190,0/0,1118/3018/-13906,-753/342/408,0/-2/-439,#l_sy
r,17584,651390,-10/58/31/56,0/-127/0/0,215/1358/344/238,469/-278/-194,0/0,1142/2934/-14060,-803/375/377,0/1/-439,#l_sy
r,17585,651426,-10/58/31/56,0/-83/0/0,46/1399/343/236,468/-278/-198,0/0,1108/2784/-14150,-818/385/364,-1/5/-439,#l_sy
r,17586,651458,-10/58/31/56,-2/-106/0/0,-76/1354/344/238,467/-278/-200,0/0,1100/2754/-14196,-824/392/364,-1/7/-439,#l_sy
r,17587,651492,-10/57/31/56,0/-91/0/0,-67/1353/344/232,466/-278/-204,0/0,1038/2780/-14038,-791/374/375,-2/11/-439,#l_sy
r,17588,651526,-10/57/31/56,0/-117/0/0,-14/1365/344/236,464/-277/-208,0/0,1040/2754/-14038,-796/379/368,-2/14/-439,#l_sy
r,17589,651558,-10/57/31/56,0/-114/0/0,152/1322/344/238,464/-277/-209,0/0,1078/2654/-14230,-835/403/346,-3/16/-439,#l_sy
r,17590,651592,-10/57/31/56,2/-91/0/0,367/1402/345/239,463/-277/-213,0/0,1074/2564/-14262,-837/406/341,-3/20/-439,#l_sy
r,17591,651625,-10/56/31/56,-1/-66/0/0,166/1369/344/237,462/-277/-217,0/0,1020/2598/-14217,-831/403/356,-4/23/-439,#l_sy
r,17592,651658,-10/56/31/56,0/-61/0/0,68/1311/346/235,461/-277/-218,0/0,976/2650/-14072,-809/391/368,-4/25/-439,#l_sy
r,17593,651692,-10/56/31/56,-1/-71/0/0,-74/1303/344/233,460/-276/-222,0/0,952/2686/-14092,-820/394/373,-5/28/-439,#l_sy
r,17594,651726,-10/55/31/56,0/-93/0/0,-76/1311/343/237,459/-276/-225,0/0,1010/2592/-14152,-833/406/358,-5/32/-439,#l_sy
r,17595,651758,-10/55/31/56,0/-72/0/0,-73/1268/343/236,458/-276/-227,0/0,1024/2642/-14102,-831/403/359,-6/34/-439,#l_sy
r,17596,651792,-10/55/31/56,0/-58/0/0,155/1288/343/237,458/-276/-230,0/0,1030/2664/-14102,-833/404/360,-6/37/-439,#l_sy
r,17597,651832,-10/54/31/56,3/-73/0/0,366/1320/342/237,457/-275/-234,0/0,924/2664/-14122,-836/402/380,-7/40/-439,#l_sy
r,17598,651866,-10/54/31/56,0/-60/0/0,368/1290/344/232,455/-275/-236,0/0,896/2616/-14170,-845/408/382,-7/43/-439,#l_sy
r,17599,651898,-10/54/31/56,0/-60/0/0,372/1342/342/235,455/-275/-238,0/0,896/2556/-14174,-838/405/378,-8/44/-439,#l_sy
r,17600,651932,-10/54/31/56,-1/-46/0/0,59/1379/342/235,454/-275/-240,0/0,892/2538/-14158,-830/401/374,-8/47/-439,#l_sy
r,17601,651966,-10/54/31/56,-1/-47/0/0,-74/1279/345/234,453/-275/-243,0/0,896/2440/-14198,-832/404/360,-9/49/-439,#l_sy
r,17602,652005,-10/53/31/56,0/-77/0/0,-78/1253/342/235,452/-275/-245,0/0,874/2332/-14317,-857/420/349,-9/52/-439,#l_sy
r,17603,652045,-10/53/31/56,1/-45/0/0,149/1231/344/233,452/-274/-247,0/0,826/2222/-14339,-869/430/349,-9/54/-439,#l_sy
r,17604,652085,-10/53/31/56,2/-49/0/0,212/1273/344/236,451/-274/-249,0/0,810/2102/-14348,-876/441/350,-10/56/-439,#l_sy
r,17605,652126,-10/53/31/56,0/-39/0/0,213/1327/346/234,450/-274/-251,0/0,824/2010/-14344,-888/450/335,-10/58/-439,#l_sy
r,17606,652165,-10/53/31/56,0/-31/0/0,216/1322/276/239,449/-274/-253,0/0,830/1906/-14370,-897/457/317,-10/59/-439,#l_sy
r,17607,652206,-10/52/31/56,0/-39/-2/0,50/1307/111/236,449/-274/-254,0/0,772/1871/-14317,-880/446/327,-11/61/-440,#l_sy
r,17608,652245,-10/52/31/56,0/-49/0/0,-86/1324/118/236,448/-274/-256,0/0,722/1836/-14378,-895/454/330,-11/62/-440,#l_sy
r,17609,652285,-10/52/31/56,0/-42/0/0,-41/1355/105/239,447/-274/-257,0/0,698/1782/-14375,-892/453/330,-11/64/-440,#l_sy
r,17610,652326,-10/52/31/56,0/-44/0/0,363/1301/46/236,447/-273/-259,0/0,700/1736/-14396,-889/451/331,-12/65/-440,#l_sy
r,17611,652359,-10/52/31/56,2/-42/0/0,377/1330/10/235,447/-273/-259,0/0,686/1684/-14382,-885/450/329,-12/66/-440,#l_sy
r,17612,652399,-10/52/31/56,0/-26/0/0,371/1299/258/238,447/-273/-261,0/0,636/1640/-14360,-876/443/339,-12/67/-440,#l_sy
r,17613,652437,-10/52/31/56,0/-21/0/0,144/1316/277/237,446/-273/-262,0/0,602/1582/-14378,-879/447/340,-12/69/-440,#l_sy
r,17614,652473,-10/52/31/56,0/-20/0/0,144/1266/277/234,446/-273/-263,0/0,576/1560/-14372,-870/441/343,-12/70/-440,#l_sy
r,17615,652507,-10/51/31/56,0/-12/0/0,144/1360/276/234,445/-273/-264,0/0,560/1528/-14388,-870/440/336,-12/70/-440,#l_sy
r,17616,652539,-10/51/31/56,0/-9/0/0,144/1363/275/236,445/-273/-264,0/0,534/1504/-14386,-866/438/340,-13/71/-440,#l_sy
r,17617,652573,-10/51/31/56,0/0/0/0,144/1403/273/234,445/-273/-264,0/0,526/1498/-14375,-861/435/340,-13/71/-440,#l_sy
r,17618,652609,-10/51/31/56,0/3/0/0,143/1883/277/234,445/-273/-264,0/0,510/1470/-14338,-851/430/340,-13/71/-440,#l_sy
r,17619,652649,-10/51/31/56,0/0/0/0,145/1887/273/235,445/-273/-264,0/0,494/1466/-14289,-839/423/343,-13/71/-440,#l_sy
r,17620,652687,-10/51/31/56,0/0/0/0,140/1644/279/238,445/-273/-264,0/0,482/1434/-14270,-836/423/348,-13/71/-440,#l_sy
r,17621,652720,-10/51/31/56,0/0/0/0,143/1647/276/239,445/-273/-264,0/0,464/1410/-14275,-838/424/345,-13/71/-440,#l_sy
r,17622,652754,-10/51/31/56,0/0/0/0,142/1648/281/238,445/-273/-264,0/0,478/1388/-14284,-837/423/340,-13/71/-440,#l_sy
s,0,#l_sy
r,17623,652789,-10/51/31/56,0/0/0/0,141/1649/278/238,445/-273/-264,0/0,484/1402/-14282,-835/424/342,-13/71/-440,#l_sy
r,17624,652828,-10/51/31/56,0/0/0/0,142/1648/278/235,445/-273/-264,0/0,494/1378/-14280,-833/424/340,-13/71/-440,#l_sy
r,17625,652861,-10/51/31/56,0/0/0/0,142/1648/278/236,445/-273/-264,0/0,486/1376/-14292,-836/425/340,-13/71/-440,#l_sy
r,17626,652895,-10/51/31/56,0/0/0/0,142/1649/274/234,445/-273/-264,0/0,498/1374/-14288,-837/427/335,-13/71/-440,#l_sy
r,17627,652928,-10/51/31/56,0/0/0/0,145/1646/276/237,445/-273/-264,0/0,514/1394/-14310,-844/429/337,-13/71/-440,#l_sy
r,17628,652960,-10/51/31/56,0/0/0/0,142/1649/277/236,445/-273/-264,0/0,532/1382/-14352,-850/434/335,-13/71/-440,#l_sy
r,17629,652994,-10/51/31/56,0/0/0/0,141/1647/276/238,445/-273/-264,0/0,562/1390/-14406,-859/439/336,-13/71/-440,#l_sy
r,17630,653028,-10/51/31/56,0/0/0/0,144/1646/278/235,445/-273/-264,0/0,554/1436/-14489,-873/444/339,-13/71/-440,#l_sy
r,17631,653059,-10/51/31/56,0/0/0/0,142/1648/277/233,445/-273/-264,0/0,518/1516/-14620,-897/450/344,-13/71/-440,#l_sy
r,17632,653094,-10/51/31/56,0/0/0/0,143/1646/274/237,445/-273/-264,0/0,467/1528/-14686,-908/453/348,-13/71/-440,#l_sy
r,17633,653128,-10/51/31/56,0/0/0/0,140/1647/277/237,445/-273/-264,0/0,404/1486/-14628,-902/452/356,-13/71/-440,#l_sy
r,17634,653161,-10/51/31/56,0/0/0/0,144/1647/279/234,445/-273/-264,0/0,280/1328/-14464,-864/430/361,-13/71/-440,#l_sy
r,17635,653194,-10/51/31/56,0/0/0/0,140/1645/279/234,445/-273/-264,0/0,228/1092/-14310,-818/408/354,-13/71/-440,#l_sy
r,17636,653228,-10/51/31/56,0/0/0/0,141/1648/276/235,445/-273/-264,0/0,180/864/-14230,-798/403/360,-13/71/-440,#l_sy
r,17637,653261,-10/51/31/56,0/0/0/0,144/1648/279/235,445/-273/-264,0/0,158/676/-14122,-753/383/361,-13/71/-440,#l_sy
r,17638,653301,-10/51/31/56,0/0/0/0,140/1647/275/235,445/-273/-264,0/0,122/608/-14074,-729/370/378,-13/71/-440,#l_sy
r,17639,653341,-10/51/31/56,0/0/0/0,144/1643/273/236,445/-273/-264,0/0,78/574/-14072,-712/359/384,-13/71/-440,#l_sy
r,17640,653381,-10/51/31/56,0/0/0/0,142/1648/274/236,445/-273/-264,0/0,112/566/-14053,-697/349/385,-13/71/-440,#l_sy
r,17641,653422,-10/51/31/56,0/0/0/0,142/1644/278/237,445/-273/-264,0/0,132/522/-14017,-681/343/381,-13/71/-440,#l_sy
