r,sequence,timestamp,deg,deg/sec,mA,endpoint,grip/rotation,torque,force,ori,#l_sy
r,22528,831231,-9/47/41/35,21/0/0/-71,280/1445/203/-432,357/-327/-259,0/0,471/2466/-14396,-1024/448/694,-3/22/-639,#l_sy
r,22529,831270,-9/47/41/34,11/0/0/-29,298/1445/202/-367,357/-327/-259,0/0,423/2454/-14384,-1013/444/695,-3/22/-640,#l_sy
r,22530,831310,-8/47/41/34,15/0/0/-27,285/1443/202/-320,356/-327/-259,0/0,466/2260/-14406,-1003/446/651,-3/22/-640,#l_sy
r,22531,831349,-8/47/41/34,5/0/0/-1,260/1444/201/-289,357/-327/-259,0/0,460/2274/-14389,-998/447/661,-3/22/-640,#l_sy
r,22532,831390,-8/47/41/34,2/0/0/0,246/1444/202/-123,357/-327/-259,0/0,538/2138/-14339,-972/442/625,-3/22/-640,#l_sy
r,22533,831429,-8/47/41/34,0/0/0/21,234/1445/203/233,357/-327/-259,0/0,548/2058/-14332,-960/440/609,-3/22/-640,#l_sy
r,22534,831469,-8/47/41/34,0/0/0/18,239/1444/203/269,357/-326/-259,0/0,554/1962/-14362,-959/443/593,-3/22/-639,#l_sy
r,22535,831503,-8/47/41/34,0/0/0/23,234/1444/203/287,357/-326/-259,0/0,534/1916/-14358,-953/441/585,-3/22/-638,#l_sy
r,22536,831536,-8/47/41/35,0/0/0/20,238/1443/203/302,358/-326/-259,0/0,548/1820/-14310,-935/435/564,-3/22/-637,#l_sy
r,22537,831572,-8/47/41/35,0/0/0/25,238/1446/203/272,359/-326/-259,0/0,510/1812/-14342,-937/436/573,-3/22/-636,#l_sy
r,22538,831604,-8/47/41/35,0/0/0/39,236/1444/202/303,359/-326/-259,0/0,544/1700/-14344,-928/434/546,-3/22/-635,#l_sy
r,22539,831637,-8/47/41/35,0/0/0/60,235/1444/202/306,360/-325/-259,0/0,494/1728/-14370,-933/435/562,-3/22/-634,#l_sy
r,22540,831672,-8/47/41/35,0/0/0/51,236/1445/201/338,360/-325/-259,0/0,534/1670/-14366,-932/436/541,-3/22/-632,#l_sy
r,22541,831704,-8/47/41/35,0/0/0/42,239/1443/201/340,360/-324/-259,0/0,469/1736/-14372,-933/432/567,-3/22/-631,#l_sy
r,22542,831738,-8/47/41/35,0/0/0/38,237/1445/202/322,361/-324/-259,0/0,488/1656/-14402,-935/435/544,-3/22/-629,#l_sy
r,22543,831777,-8/47/41/36,0/0/0/49,239/1445/202/336,362/-323/-259,0/0,408/1670/-14464,-946/437/563,-3/22/-627,#l_sy
r,22544,831804,-8/47/41/36,0/0/0/49,235/1443/204/331,363/-323/-259,0/0,417/1612/-14456,-937/435/549,-3/22/-626,#l_sy
r,22545,831844,-8/47/41/36,0/0/0/59,235/1445/202/361,364/-322/-259,0/0,358/1678/-14460,-938/433/570,-3/22/-623,#l_sy
r,22546,831883,-8/47/41/36,0/0/0/83,237/1442/202/388,365/-322/-259,0/0,364/1618/-14482,-939/434/556,-3/22/-620,#l_sy
r,22547,831923,-8/47/41/37,0/0/0/80,238/1444/202/393,366/-321/-259,0/0,306/1660/-14514,-947/434/577,-3/22/-617,#l_sy
r,22548,831963,-8/47/41/37,0/0/0/103,237/1443/202/362,368/-320/-259,0/0,284/1652/-14486,-941/431/571,-3/22/-613,#l_sy
r,22549,832003,-8/47/41/37,0/0/0/79,241/1445/202/413,370/-319/-259,0/0,260/1670/-14488,-944/429/576,-3/22/-609,#l_sy
r,22550,832044,-8/47/41/38,0/0/0/116,236/1441/202/423,371/-318/-259,0/0,292/1656/-14475,-936/427/560,-3/22/-605,#l_sy
r,22551,832083,-8/47/41/38,0/0/0/150,233/1510/201/447,373/-316/-259,0/0,262/1668/-14450,-928/422/569,-3/22/-601,#l_sy
r,22552,832123,-8/47/41/39,0/0/0/124,237/1513/275/434,376/-315/-259,0/0,264/1580/-14453,-928/425/553,-3/22/-595,#l_sy
r,22553,832163,-8/47/41/39,0/0/0/125,233/1514/278/456,377/-313/-259,0/0,235/1560/-14417,-918/419/552,-3/22/-590,#l_sy
r,22554,832198,-8/47/41/40,0/0/0/145,237/1512/278/502,380/-312/-260,0/0,254/1556/-14389,-911/418/540,-3/22/-584,#l_sy
r,22555,832233,-8/47/41/41,0/0/0/169,237/1512/275/502,382/-310/-260,0/0,232/1592/-14370,-905/413/546,-3/22/-578,#l_sy
r,22556,832264,-8/47/41/41,0/0/0/175,237/1512/277/505,383/-309/-260,0/0,242/1548/-14366,-904/412/531,-3/22/-575,#l_sy
r,22557,832299,-8/47/41/42,0/0/0/190,237/1508/277/485,386/-307/-260,0/0,194/1546/-14378,-908/412/538,-3/22/-568,#l_sy
r,22558,832333,-8/47/41/42,0/0/0/188,235/1511/276/517,389/-305/-260,0/0,174/1570/-14366,-907/411/538,-3/22/-561,#l_sy
r,22559,832364,-8/47/41/43,0/0/0/161,233/1510/276/509,391/-304/-260,0/0,150/1618/-14356,-907/407/545,-3/22/-557,#l_sy
r,22560,832398,-8/47/41/43,0/0/0/220,235/1512/278/527,393/-301/-260,0/0,160/1606/-14352,-908/409/537,-3/22/-550,#l_sy
r,22561,832433,-8/47/41/44,0/0/0/181,237/1514/277/539,397/-298/-260,0/0,126/1610/-14342,-903/406/538,-3/22/-541,#l_sy
r,22562,832465,-8/47/41/45,0/0/0/221,235/1511/276/511,398/-297/-260,0/0,110/1604/-14320,-897/400/536,-3/22/-537,#l_sy
r,22563,832498,-8/47/41/45,0/0/0/216,234/1511/277/529,402/-294/-260,0/0,84/1588/-14298,-891/398/534,-3/22/-528,#l_sy
r,22564,832532,-8/47/41/46,0/0/0/217,236/1510/278/558,405/-291/-261,0/0,88/1554/-14302,-889/396/526,-3/22/-519,#l_sy
r,22565,832564,-8/47/41/47,0/0/0/219,235/1510/276/529,407/-289/-261,0/0,78/1486/-14286,-878/392/511,-3/22/-514,#l_sy
r,22566,832598,-8/47/41/48,0/0/0/250,234/1511/277/555,410/-286/-261,0/0,86/1506/-14275,-874/389/515,-3/22/-505,#l_sy
r,22567,832632,-8/47/41/49,0/0/0/235,238/1512/277/558,414/-282/-261,0/0,108/1438/-14202,-856/382/491,-3/22/-495,#l_sy
r,22568,832664,-8/47/41/49,0/0/0/245,236/1513/278/551,416/-280/-261,0/0,120/1454/-14225,-861/384/488,-3/22/-489,#l_sy
r,22569,832698,-8/47/41/50,0/0/0/250,236/1580/278/556,420/-276/-261,0/0,170/1376/-14192,-852/379/458,-3/22/-479,#l_sy
r,22570,832732,-8/47/41/52,0/0/0/279,236/1578/344/569,423/-272/-261,0/0,148/1424/-14178,-850/373/465,-3/22/-468,#l_sy
r,22571,832765,-8/47/41/52,0/0/0/273,234/1580/345/558,425/-270/-261,0/0,148/1420/-14164,-846/371/455,-3/22/-462,#l_sy
s,0,#l_sy
r,22572,832798,-8/47/41/53,0/0/0/264,236/1578/343/575,429/-266/-262,0/0,122/1494/-14194,-850/371/463,-3/22/-451,#l_sy
r,22573,832833,-8/47/41/54,0/0/0/282,238/1579/343/570,433/-261/-262,0/0,120/1464/-14172,-845/369/453,-3/22/-439,#l_sy
r,22574,832866,-8/47/41/55,0/0/0/304,236/1577/344/573,435/-259/-262,0/0,104/1484/-14174,-843/367/456,-3/22/-433,#l_sy
r,22575,832899,-8/47/41/56,0/0/0/316,235/1581/344/561,439/-254/-262,0/0,80/1436/-14078,-832/363/435,-3/22/-421,#l_sy
r,22576,832934,-8/47/41/57,0/0/0/298,237/1578/344/570,442/-249/-262,0/0,28/1540/-14053,-840/359/440,-3/22/-409,#l_sy
r,22577,832966,-8/47/41/58,0/0/0/302,235/1577/344/583,444/-246/-262,0/0,-22/1698/-13978,-841/355/451,-3/22/-403,#l_sy
r,22578,833000,-8/47/41/59,0/0/0/302,238/1581/343/575,448/-241/-262,0/0,-68/1802/-14048,-856/355/462,-3/22/-391,#l_sy
r,22579,833034,-8/47/41/61,0/0/0/305,236/1580/344/589,452/-235/-263,0/0,-94/1868/-14074,-870/358/470,-3/22/-378,#l_sy
r,22580,833075,-8/47/41/62,1/0/0/324,223/1580/344/592,456/-229/-263,0/0,-114/1958/-13962,-853/344/481,-3/22/-365,#l_sy
r,22581,833114,-8/47/41/63,4/0/0/330,245/1579/344/583,459/-223/-263,0/0,-126/2032/-13917,-856/346/485,-3/22/-351,#l_sy
r,22582,833154,-8/47/41/65,1/0/0/345,239/1580/344/591,463/-217/-263,0/0,-126/2160/-13900,-861/346/494,-3/22/-337,#l_sy
r,22583,833194,-8/47/41/66,0/0/0/360,236/1647/343/593,467/-210/-263,0/0,-134/2212/-13838,-854/340/493,-3/22/-323,#l_sy
r,22584,833234,-8/47/41/67,0/0/0/356,235/1647/412/595,470/-203/-263,0/0,-148/2340/-13800,-857/337/501,-3/22/-309,#l_sy
r,22585,833275,-8/47/41/69,0/0/0/378,245/1646/411/599,474/-196/-263,0/0,-150/2544/-13700,-853/327/507,-3/22/-294,#l_sy
r,22586,833315,-8/47/41/70,0/0/0/386,234/1649/412/606,477/-189/-263,0/0,-164/2802/-13644,-861/319/528,-3/22/-279,#l_sy
r,22587,833355,-8/47/41/72,0/0/0/387,231/1647/412/619,480/-181/-264,0/0,-166/3006/-13580,-868/316/533,-3/22/-263,#l_sy
r,22588,833395,-8/47/41/74,1/0/0/396,231/1647/412/602,484/-173/-264,0/0,-200/3228/-13452,-859/301/548,-3/22/-247,#l_sy
r,22589,833435,-8/47/41/75,3/0/0/406,238/1648/412/615,487/-164/-264,0/0,-218/3366/-13430,-864/293/561,-3/22/-231,#l_sy
r,22590,833474,-8/47/41/77,15/0/0/411,230/1647/412/600,491/-155/-264,0/0,-226/3480/-13372,-861/286/566,-3/22/-214,#l_sy
r,22591,833515,-8/47/41/79,12/0/0/431,256/1647/411/619,493/-146/-264,0/0,-196/3588/-13403,-870/287/561,-3/22/-196,#l_sy
r,22592,833555,-8/47/41/80,21/0/0/450,270/1648/413/629,496/-135/-264,0/0,-134/3706/-13286,-858/280/552,-3/22/-177,#l_sy
r,22593,833595,-8/47/41/82,43/0/0/462,302/1648/413/636,499/-124/-264,0/0,-74/3843/-13272,-860/280/539,-3/22/-157,#l_sy
r,22594,833636,-8/47/41/84,54/0/0/463,343/1646/412/614,502/-112/-264,0/0,6/3978/-13256,-861/280/518,-3/22/-137,#l_sy
r,22595,833675,-8/47/41/86,64/0/0/478,344/1647/413/628,503/-99/-264,0/0,140/4096/-13232,-863/285/490,-3/22/-116,#l_sy
r,22596,833715,-7/47/41/88,99/0/0/484,357/1647/411/607,506/-86/-264,0/0,252/4286/-13172,-864/288/477,-2/22/-94,#l_sy
r,22597,833755,-7/47/41/90,68/3/0/492,389/1850/411/640,507/-71/-264,0/0,382/4444/-13108,-866/291/447,-2/22/-71,#l_sy
r,22598,833796,-6/47/41/90,125/11/0/451,447/1887/412/-1250,509/-56/-264,0/0,469/4592/-13094,-876/303/434,-2/22/-47,#l_sy
r,22599,833836,-6/47/41/90,148/26/0/253,432/1895/412/-2697,510/-44/-263,0/0,438/4856/-13036,-884/306/504,-2/21/-28,#l_sy
r,22600,833876,-5/47/41/90,142/38/0/128,444/1965/412/-1944,511/-34/-262,0/0,430/4832/-12784,-848/295/516,-1/20/-16,#l_sy
r,22601,833916,-5/48/41/90,175/68/0/5,461/1954/414/-1265,512/-26/-260,0/0,438/4858/-12776,-866/313/537,-1/18/-7,#l_sy
r,22602,833956,-4/48/41/90,179/62/0/-58,485/1972/412/-1287,513/-19/-257,0/0,508/4690/-12916,-900/335/538,-1/16/-1,#l_sy
r,22603,833995,-3/48/41/90,213/89/0/-109,542/1956/413/-1146,514/-12/-254,0/0,766/4534/-12734,-846/316/503,0/13/3,#l_sy
r,22604,834035,-2/48/41/90,254/102/0/-92,549/2090/412/-813,516/-6/-251,0/0,1026/4280/-12754,-849/333/451,0/10/7,#l_sy
r,22605,834074,-1/49/41/90,222/81/0/-148,535/2178/412/-545,518/0/-247,0/0,992/3862/-12838,-847/345/458,0/6/11,#l_sy
r,22606,834108,-1/49/41/90,258/83/0/-134,548/2144/414/-514,518/3/-245,0/0,962/3802/-12704,-814/334/500,0/4/13,#l_sy
r,22607,834141,0/49/41/90,268/122/0/-141,555/2159/412/-485,520/10/-240,0/0,896/3522/-12832,-830/356/500,0/0/18,#l_sy
r,22608,834174,1/50/41/90,286/124/0/-96,567/2197/411/-492,521/18/-235,0/0,784/3488/-12792,-825/349/552,0/-5/23,#l_sy
r,22609,834207,2/50/41/90,289/124/0/-114,570/2196/411/-442,522/23/-232,0/0,964/3054/-12917,-830/375/463,0/-7/26,#l_sy
r,22610,834241,3/51/41/90,266/134/0/-98,588/2223/467/-458,523/32/-226,0/0,988/3042/-12692,-778/347/500,0/-13/33,#l_sy
r,22611,834274,4/51/41/90,293/140/0/-124,579/2249/486/-407,525/41/-220,0/0,1104/2626/-12660,-752/358/416,-1/-18/39,#l_sy
r,22612,834308,4/52/41/90,263/147/0/-114,601/2266/486/-436,525/46/-217,0/0,974/2650/-12736,-775/367/467,-1/-21/43,#l_sy
r,22613,834342,5/52/41/90,269/156/0/-80,576/2287/485/-458,527/55/-211,0/0,1006/2294/-12660,-747/368/412,-2/-27/49,#l_sy
r,22614,834374,7/53/41/89,251/138/0/-121,576/2254/486/-397,528/65/-205,0/0,847/2372/-12504,-709/341/477,-3/-32/57,#l_sy
r,22615,834408,7/53/41/89,263/160/0/-106,578/2270/485/-427,528/70/-202,0/0,996/2064/-12518,-696/355/376,-4/-35/60,#l_sy
r,22616,834441,8/54/41/89,285/156/0/-102,569/2375/487/-461,529/79/-195,0/0,850/2062/-12460,-682/339/432,-5/-41/67,#l_sy
r,22617,834474,9/54/41/88,286/145/0/-64,610/2334/486/-413,529/89/-189,0/0,1026/1658/-12634,-699/369/318,-7/-47/75,#l_sy
r,22618,834507,10/55/41/88,238/166/0/-59,570/2315/487/-390,529/94/-185,0/0,964/2000/-12400,-663/339/406,-8/-50/78,#l_sy
r,22619,834541,11/55/41/88,244/180/0/-77,587/2325/486/-396,530/103/-178,0/0,1114/1754/-12428,-664/359/323,-10/-56/85,#l_sy
r,22620,834574,12/56/41/87,235/163/0/-85,579/2348/486/-408,530/112/-171,0/0,924/1908/-12384,-657/341/403,-13/-62/92,#l_sy
r,22621,834607,12/56/41/87,237/155/0/-81,566/2388/486/-406,530/117/-168,0/0,1048/1536/-12420,-654/357/316,-14/-66/95,#l_sy
r,22622,834642,13/57/41/87,211/164/0/-74,557/2420/486/-401,531/126/-160,0/0,926/1728/-12238,-621/335/388,-17/-72/102,#l_sy
r,22623,834675,14/58/41/87,245/187/0/-83,576/2411/487/-380,531/134/-153,0/0,1060/1458/-12212,-612/344/305,-19/-78/108,#l_sy
r,22624,834708,15/58/41/86,209/173/0/-67,562/2438/486/-385,531/138/-149,0/0,1006/1492/-12088,-589/328/346,-21/-82/111,#l_sy
r,22625,834747,15/59/41/86,199/195/0/-62,572/2418/486/-367,531/147/-141,0/0,1114/1264/-12114,-594/344/285,-24/-89/117,#l_sy
s,0,#l_sy
r,22626,834788,16/59/41/86,169/200/0/-71,518/2467/486/-382,531/154/-132,0/0,1026/1298/-11874,-544/310/328,-28/-95/122,#l_sy
r,22627,834828,17/60/41/86,153/208/0/-61,559/2504/536/-386,531/161/-124,0/0,1148/1350/-11856,-553/317/326,-31/-102/127,#l_sy
r,22628,834862,18/61/41/85,192/220/0/-50,531/2515/553/-363,531/167/-115,0/0,1080/1316/-11854,-557/315/351,-35/-110/132,#l_sy
r,22629,834895,18/62/41/85,163/224/2/-63,534/2520/612/-375,531/173/-105,0/0,1062/1240/-11798,-546/310/354,-39/-118/136,#l_sy
r,22630,834929,19/62/41/85,171/219/1/-64,527/2506/724/-390,531/176/-100,0/0,1006/1166/-11774,-538/303/376,-41/-122/139,#l_sy
r,22631,834964,19/63/41/85,159/235/0/-77,523/2633/791/-393,530/182/-90,0/0,982/962/-11784,-532/303/355,-46/-130/143,#l_sy
r,22632,835003,20/64/41/84,157/245/0/-87,526/2581/565/-363,530/187/-79,0/0,938/880/-11838,-547/312/367,-51/-138/147,#l_sy
r,22633,835044,20/65/41/84,102/244/0/-45,493/2612/554/-396,530/192/-69,0/0,854/718/-11740,-537/290/378,-56/-147/151,#l_sy
r,22634,835083,21/66/41/84,124/266/0/-49,496/2666/554/-399,530/196/-58,0/0,842/598/-11856,-542/312/363,-61/-155/154,#l_sy
r,22635,835123,21/67/41/83,112/234/0/-57,469/2701/553/-351,529/201/-47,0/0,754/506/-11734,-507/290/376,-66/-163/158,#l_sy
r,22636,835164,22/68/41/83,79/246/0/-49,445/2716/556/-381,529/204/-36,0/0,776/430/-11842,-533/307/361,-71/-172/162,#l_sy
r,22637,835204,22/69/41/83,86/254/0/-45,451/2708/552/-339,529/208/-26,0/0,690/402/-11648,-492/279/381,-76/-180/165,#l_sy
r,22638,835243,23/70/41/83,98/245/0/-42,376/2712/552/-313,528/211/-15,0/0,694/446/-11678,-507/288/380,-82/-189/168,#l_sy
r,22639,835283,23/71/41/83,98/245/0/-36,407/2737/554/-353,527/214/-4,0/0,642/562/-11526,-488/267/409,-87/-197/171,#l_sy
r,22640,835324,23/72/41/83,82/258/0/-33,397/2747/553/-289,526/216/7,0/0,680/490/-11558,-490/269/388,-93/-206/175,#l_sy
r,22641,835363,24/73/41/82,90/272/0/-23,413/2801/621/-307,525/218/18,0/0,590/438/-11530,-497/268/405,-98/-214/178,#l_sy
r,22642,835403,24/74/41/82,47/257/0/-30,398/2762/621/-279,524/221/29,0/0,528/274/-11478,-472/257/398,-104/-223/182,#l_sy
r,22643,835443,24/75/41/82,57/256/0/-16,356/2781/620/-287,523/223/41,0/0,460/286/-11526,-497/267/419,-110/-232/186,#l_sy
r,22644,835483,24/76/41/82,39/254/0/-4,356/2827/622/-266,522/224/53,0/0,390/192/-11384,-459/243/423,-116/-241/190,#l_sy
r,22645,835523,24/77/41/82,43/276/0/0,337/2869/623/-231,520/226/64,0/0,454/102/-11500,-496/269/405,-122/-250/194,#l_sy
r,22646,835563,25/78/41/82,60/231/0/4,306/2814/621/220,518/227/76,0/0,416/136/-11318,-471/251/419,-128/-258/198,#l_sy
r,22647,835603,25/79/41/82,49/232/0/16,352/2850/621/251,517/229/87,0/0,421/176/-11308,-479/255/424,-134/-267/203,#l_sy
r,22648,835643,25/80/41/82,51/230/0/14,301/2813/621/285,515/230/99,0/0,384/244/-11318,-501/261/435,-141/-276/207,#l_sy
r,22649,835683,25/81/41/82,53/269/0/6,321/2839/621/259,513/231/110,0/0,330/242/-11098,-453/229/450,-147/-284/212,#l_sy
r,22650,835724,25/82/41/82,43/271/0/11,310/2845/621/252,511/232/121,0/0,312/202/-11234,-504/259/449,-154/-293/217,#l_sy
r,22651,835762,25/83/41/82,35/257/0/12,303/2887/620/255,508/233/133,0/0,208/90/-11024,-455/228/457,-160/-302/222,#l_sy
r,22652,835803,26/84/41/82,32/272/0/10,333/2936/621/243,506/233/144,0/0,182/52/-11130,-494/254/460,-167/-310/227,#l_sy
r,22653,835843,26/85/41/83,38/261/0/7,313/2879/621/276,503/233/156,0/0,72/-54/-11054,-473/238/472,-174/-319/232,#l_sy
r,22654,835885,26/86/41/83,20/248/0/12,313/2936/619/250,501/234/167,0/0,26/-206/-11046,-467/242/466,-181/-327/237,#l_sy
r,22655,835924,26/87/41/83,19/269/0/9,294/2920/620/252,498/233/178,0/0,-42/-350/-11048,-465/243/470,-188/-335/242,#l_sy
r,22656,835965,26/88/41/83,13/234/0/8,284/2904/622/216,496/233/188,0/0,-78/-524/-10862,-414/219/455,-194/-343/247,#l_sy
r,22657,836006,26/89/41/83,23/240/0/11,270/2897/620/256,492/233/199,0/0,-105/-616/-10902,-430/229/459,-201/-352/252,#l_sy
r,22658,836046,26/90/41/83,17/232/0/6,287/2911/620/265,490/232/209,0/0,-122/-764/-10664,-375/200/443,-208/-359/257,#l_sy
r,22659,836086,26/91/41/83,2/231/0/4,238/2913/620/249,487/231/219,0/0,-150/-776/-10702,-378/195/454,-215/-367/261,#l_sy
r,22660,836124,26/92/41/83,0/223/0/11,234/2886/621/255,484/229/229,0/0,-142/-972/-10534,-331/166/417,-221/-375/265,#l_sy
r,22661,836163,26/93/41/83,0/192/0/4,232/2874/622/253,481/228/238,0/0,-170/-935/-10464,-336/163/426,-227/-382/269,#l_sy
r,22662,836204,26/94/41/83,0/225/0/1,227/2868/622/240,479/226/247,0/0,-184/-1016/-10292,-301/142/407,-233/-389/273,#l_sy
r,22663,836245,26/95/41/83,0/211/0/1,229/2909/620/232,475/225/256,0/0,-262/-934/-10324,-325/152/432,-240/-396/278,#l_sy
r,22664,836286,26/96/41/83,0/223/0/0,228/2880/621/227,473/223/265,0/0,-260/-1018/-10154,-285/134/425,-246/-403/282,#l_sy
r,22665,836325,26/96/41/83,0/206/0/1,230/2885/621/228,469/221/274,0/0,-240/-1070/-10224,-305/147/423,-253/-410/286,#l_sy
r,22666,836365,26/97/41/83,0/196/0/0,231/2894/620/224,466/219/283,0/0,-266/-1224/-10022,-263/123/425,-260/-417/291,#l_sy
r,22667,836405,26/98/41/83,0/220/0/1,230/2867/621/246,463/218/291,0/0,-294/-1320/-10024,-260/124/423,-267/-424/295,#l_sy
r,22668,836446,26/99/41/83,0/219/0/4,227/2865/621/228,460/216/300,0/0,-402/-1428/-9934,-230/106/449,-274/-431/300,#l_sy
r,22669,836485,26/100/41/83,0/211/0/1,230/2900/622/242,457/214/308,0/0,-396/-1629/-9990,-233/115/428,-281/-438/305,#l_sy
r,22670,836525,26/101/41/83,0/194/0/0,229/2920/622/228,452/212/316,0/0,-448/-1710/-9878,-208/100/432,-288/-444/310,#l_sy
r,22671,836565,26/102/41/83,0/196/0/0,230/2809/621/228,449/210/324,0/0,-421/-1802/-9858,-201/102/423,-295/-450/315,#l_sy
r,22672,836604,26/102/41/83,0/174/0/0,230/2795/623/229,446/208/332,0/0,-484/-1870/-9784,-175/88/429,-302/-457/320,#l_sy
r,22673,836638,26/103/41/83,0/193/0/0,231/2756/621/227,443/206/339,0/0,-442/-1936/-9678,-149/74/413,-308/-462/325,#l_sy
r,22674,836672,26/103/41/83,0/187/0/0,228/2810/621/230,442/205/342,0/0,-408/-1968/-9762,-152/78/400,-312/-465/327,#l_sy
r,22675,836705,26/104/41/83,0/166/0/0,230/2769/619/227,438/203/349,0/0,-484/-2140/-9826,-141/68/386,-319/-471/332,#l_sy
r,22676,836739,26/105/41/83,0/177/0/0,228/2797/622/231,435/201/356,0/0,-562/-2162/-9818,-136/62/391,-325/-476/337,#l_sy
s,0,#l_sy
r,22677,836772,26/105/41/83,0/178/0/0,231/2813/622/235,433/200/359,0/0,-560/-2120/-9870,-147/71/402,-328/-478/339,#l_sy
r,22678,836806,26/106/41/83,0/163/0/0,228/2814/621/229,430/198/365,0/0,-618/-2226/-9840,-132/61/398,-335/-483/344,#l_sy
r,22679,836839,26/106/41/83,0/124/0/0,227/2768/621/230,427/197/370,0/0,-656/-2324/-9828,-122/58/394,-341/-488/349,#l_sy
r,22680,836871,26/107/41/83,0/141/0/0,227/2751/622/228,425/196/373,0/0,-624/-2398/-9832,-114/57/385,-344/-490/351,#l_sy
r,22681,836905,26/107/41/83,0/114/0/0,230/2750/620/229,423/194/378,0/0,-654/-2504/-9844,-100/52/376,-349/-494/355,#l_sy
r,22682,836939,26/108/41/83,0/127/0/0,230/2746/623/228,420/193/382,0/0,-712/-2636/-9872,-103/56/374,-355/-497/359,#l_sy
r,22683,836971,26/108/41/83,0/102/0/0,228/2758/620/230,420/192/384,0/0,-716/-2624/-9784,-70/37/380,-357/-499/361,#l_sy
r,22684,837006,26/108/41/83,0/96/0/0,229/2690/620/230,417/191/388,0/0,-728/-2656/-9788,-77/45/385,-362/-502/364,#l_sy
r,22685,837039,26/109/41/83,0/99/0/0,231/2682/621/231,415/190/392,0/0,-786/-2826/-9692,-52/33/369,-366/-505/368,#l_sy
r,22686,837071,26/109/41/83,0/77/0/0,229/2658/620/231,414/189/393,0/0,-816/-2908/-9662,-39/26/369,-368/-506/369,#l_sy
r,22687,837105,26/109/41/83,0/84/0/0,228/2623/621/229,413/188/396,0/0,-802/-2898/-9636,-27/20/363,-371/-508/372,#l_sy
r,22688,837140,26/109/41/83,0/47/0/0,229/2608/621/226,411/188/398,0/0,-822/-2934/-9636,-24/17/365,-373/-510/374,#l_sy
r,22689,837172,26/110/41/83,0/29/0/0,228/2576/620/229,411/187/399,0/0,-860/-2994/-9628,-7/7/358,-374/-511/374,#l_sy
r,22690,837206,26/110/41/83,0/15/0/0,229/2519/619/229,410/187/400,0/0,-866/-2914/-9634,-10/7/372,-376/-511/375,#l_sy
r,22691,837241,26/110/41/83,0/-1/0/0,230/2476/622/228,410/187/400,0/0,-828/-2936/-9598,-1/3/366,-376/-512/376,#l_sy
r,22692,837272,26/110/41/83,0/-4/0/0,230/2006/621/231,410/187/400,0/0,-876/-3012/-9748,-25/17/357,-376/-512/376,#l_sy
r,22693,837307,26/110/41/83,0/-7/0/0,224/1949/621/227,410/187/400,0/0,-906/-3040/-9782,-32/19/364,-376/-511/375,#l_sy
r,22694,837339,26/110/41/83,0/-10/0/0,228/1938/618/231,410/187/399,0/0,-885/-3016/-9834,-38/25/361,-375/-511/375,#l_sy
r,22695,837373,26/110/41/83,0/-9/0/0,231/1928/623/229,411/187/399,0/0,-902/-3008/-9826,-36/22/365,-375/-511/375,#l_sy
r,22696,837406,26/110/41/83,0/-4/0/0,231/1945/620/228,411/187/399,0/0,-920/-3100/-9834,-28/19/353,-375/-511/375,#l_sy
r,22697,837440,26/110/41/83,0/-3/0/0,228/1950/621/226,411/187/399,0/0,-926/-3080/-9852,-30/20/355,-375/-511/375,#l_sy
r,22698,837472,26/110/41/83,0/-2/0/0,231/1952/621/227,411/187/399,0/0,-910/-3066/-9796,-16/12/356,-375/-511/375,#l_sy
r,22699,837507,26/110/41/83,0/0/0/0,229/1963/620/227,411/187/399,0/0,-916/-3128/-9870,-24/17/346,-375/-511/374,#l_sy
r,22700,837540,26/110/41/83,0/0/0/0,231/2186/623/230,411/187/399,0/0,-952/-3118/-9868,-25/15/355,-375/-511/374,#l_sy
r,22701,837572,26/110/41/83,0/0/0/0,228/2424/621/231,411/187/399,0/0,-952/-3126/-9902,-30/20/352,-375/-511/374,#l_sy
r,22702,837606,26/110/41/83,0/0/0/0,226/2211/621/230,411/187/399,0/0,-960/-3114/-9898,-23/15/352,-375/-511/374,#l_sy
r,22703,837640,26/110/41/83,0/0/0/0,231/2199/621/229,411/187/399,0/0,-960/-3152/-9940,-27/18/347,-375/-511/374,#l_sy
r,22704,837672,26/110/41/83,0/0/0/0,231/2198/620/227,411/187/399,0/0,-962/-3198/-9964,-31/22/344,-375/-511/374,#l_sy
r,22705,837707,26/110/41/83,0/0/0/0,232/2198/621/227,411/187/399,0/0,-982/-3234/-9962,-29/20/346,-375/-511/374,#l_sy
r,22706,837741,26/110/41/83,0/0/0/0,229/2198/621/228,411/187/399,0/0,-980/-3308/-9956,-21/18/333,-375/-511/374,#l_sy
r,22707,837775,26/110/41/83,0/0/0/0,230/2199/622/231,411/187/399,0/0,-1008/-3330/-9994,-18/15/335,-375/-511/374,#l_sy
r,22708,837806,26/110/41/83,0/0/0/0,228/2200/621/230,411/187/399,0/0,-1004/-3382/-10084,0/20/322,-375/-511/374,#l_sy
r,22709,837840,26/110/41/83,0/0/0/0,228/2203/621/230,411/187/399,0/0,-1012/-3454/-10132,-25/21/316,-375/-511/374,#l_sy
r,22710,837874,26/110/41/83,0/0/0/0,227/2199/620/230,411/187/399,0/0,-1024/-3504/-10192,-21/19/309,-375/-511/374,#l_sy
