r,sequence,timestamp,deg,deg/sec,mA,endpoint,grip/rotation,torque,force,ori,#r_sy
r,8891,334241,-10/69/26/16,0/0/0/-225,305/1713/139/-545,322/383/-121,0/0,984/-354/-13198,-331/205/249,10/-55/851,#r_sy
r,8892,334274,-10/69/26/15,0/0/0/-229,305/1713/135/-540,320/383/-121,0/0,1026/-368/-13166,-324/201/237,10/-55/855,#r_sy
r,8893,334308,-10/69/26/14,0/0/0/-191,310/1715/133/-568,316/384/-122,0/0,980/-380/-13103,-308/191/245,10/-55/864,#r_sy
r,8894,334341,-10/69/26/13,0/0/0/-196,304/1716/134/-545,311/384/-122,0/0,1052/-412/-13112,-308/194/229,10/-55/873,#r_sy
r,8895,334374,-10/69/26/13,0/0/0/-225,303/1713/137/-541,310/384/-123,0/0,1048/-370/-13096,-304/192/238,10/-55/877,#r_sy
r,8896,334408,-10/69/26/12,0/0/0/-199,305/1713/135/-561,305/384/-123,0/0,1120/-417/-13066,-295/193/217,10/-55/886,#r_sy
r,8897,334441,-10/69/26/11,0/0/0/-201,305/1714/135/-544,302/384/-124,0/0,1146/-414/-13039,-290/191/217,10/-55/894,#r_sy
r,8898,334482,-10/69/26/11,0/0/0/-177,302/1714/68/-551,298/384/-124,0/0,1192/-398/-13050,-293/196/205,10/-55/903,#r_sy
s,0,#r_sy
r,8899,334523,-10/69/26/10,0/0/0/-181,306/1650/68/-542,294/384/-124,0/0,1224/-408/-13028,-290/198/196,10/-55/911,#r_sy
r,8900,334563,-10/69/26/9,0/0/0/-190,307/1646/67/-544,290/384/-125,0/0,1254/-430/-13030,-295/203/185,10/-55/918,#r_sy
r,8901,334603,-10/69/26/8,0/0/0/-156,303/1646/71/-523,287/384/-125,0/0,1332/-486/-13039,-285/205/156,10/-55/926,#r_sy
r,8902,334642,-10/69/26/8,0/0/0/-168,305/1647/68/-527,283/384/-126,0/0,1432/-490/-13092,-311/226/130,10/-55/933,#r_sy
r,8903,334682,-10/69/26/7,0/0/0/-135,301/1648/67/-518,281/384/-126,0/0,1642/-516/-13174,-331/253/57,10/-55/939,#r_sy
r,8904,334722,-10/69/26/6,0/0/0/-124,306/1646/69/-483,278/383/-126,0/0,1620/-490/-13152,-338/257/45,10/-55/945,#r_sy
r,8905,334763,-10/69/26/6,0/0/0/-155,302/1650/69/-496,275/383/-127,0/0,1550/-504/-13166,-333/249/52,10/-55/950,#r_sy
r,8906,334802,-10/69/26/5,0/0/0/-134,306/1649/69/-483,273/383/-127,0/0,1478/-542/-13200,-335/249/71,10/-55/955,#r_sy
r,8907,334842,-10/69/26/5,0/0/0/-114,303/1646/66/-423,271/383/-127,0/0,1470/-612/-13258,-350/258/68,10/-55/959,#r_sy
r,8908,334883,-10/69/26/4,0/0/0/-78,302/1646/68/-456,270/382/-127,0/0,1504/-632/-13203,-343/256/60,10/-55/963,#r_sy
r,8909,334922,-10/69/26/4,0/0/0/-62,304/1647/67/-420,268/382/-127,0/0,1442/-560/-13184,-349/255/87,10/-55/966,#r_sy
r,8910,334963,-10/69/26/4,0/0/0/-45,304/1648/65/-375,267/382/-128,0/0,1396/-536/-13167,-359/257/100,10/-55/968,#r_sy
r,8911,335002,-10/69/26/4,0/0/0/-39,306/1647/69/-357,267/382/-128,0/0,1348/-550/-13172,-365/256/117,10/-55/970,#r_sy
r,8912,335042,-10/69/26/4,0/0/0/-23,307/1647/70/-330,266/382/-128,0/0,1290/-554/-13142,-364/252/140,10/-55/971,#r_sy
r,8913,335083,-10/69/26/4,0/0/0/-9,302/1646/67/-279,266/382/-128,0/0,1232/-522/-13162,-368/250/165,10/-55/972,#r_sy
r,8914,335123,-10/69/26/4,0/0/0/1,305/1647/68/-137,266/382/-128,0/0,1212/-508/-13182,-374/249/175,10/-55/972,#r_sy
r,8915,335162,-10/69/26/4,0/0/0/12,307/1649/66/250,266/382/-128,0/0,1142/-506/-13167,-372/242/191,10/-55/971,#r_sy
r,8916,335203,-10/69/26/4,0/0/0/17,306/1648/68/222,266/382/-128,0/0,1124/-506/-13167,-378/244/191,10/-55/971,#r_sy
r,8917,335242,-10/69/26/4,0/0/0/14,305/1648/71/270,266/382/-128,0/0,1034/-448/-13162,-383/239/222,10/-55/970,#r_sy
r,8918,335276,-10/69/26/4,0/0/0/13,301/1645/65/272,267/382/-128,0/0,1018/-438/-13128,-379/233/231,10/-55/970,#r_sy
r,8919,335316,-10/69/26/4,0/0/0/15,303/1647/69/240,267/382/-128,0/0,956/-404/-13080,-366/219/258,10/-55/970,#r_sy
r,8920,335356,-10/69/26/4,0/0/0/15,306/1649/68/290,267/382/-128,0/0,947/-438/-13046,-360/214/260,10/-55/969,#r_sy
r,8921,335396,-10/69/26/4,0/0/0/4,302/1646/65/261,267/382/-128,0/0,893/-467/-13034,-353/207/277,10/-55/968,#r_sy
r,8922,335436,-10/69/26/4,0/0/0/7,306/1648/68/252,267/382/-128,0/0,900/-494/-13017,-348/204/278,10/-55/968,#r_sy
r,8923,335476,-10/69/26/4,0/0/0/0,304/1647/69/251,267/382/-128,0/0,882/-478/-12960,-341/199/284,10/-55/968,#r_sy
r,8924,335516,-10/69/26/4,0/0/0/0,305/1646/72/229,267/382/-128,0/0,902/-494/-12938,-341/199/284,10/-55/968,#r_sy
r,8925,335556,-10/69/26/4,0/0/0/0,305/1646/69/225,267/382/-128,0/0,874/-510/-12944,-341/198/285,10/-55/968,#r_sy
r,8926,335596,-10/69/26/4,0/0/0/0,304/1647/68/228,267/382/-128,0/0,910/-564/-12984,-348/204/276,10/-55/968,#r_sy
r,8927,335636,-10/69/26/4,0/0/0/0,301/1647/66/227,267/382/-128,0/0,962/-602/-12975,-344/207/263,10/-55/968,#r_sy
r,8928,335676,-10/69/26/4,0/0/0/0,302/1647/66/229,267/382/-128,0/0,1062/-630/-12982,-339/210/241,10/-55/968,#r_sy
r,8929,335716,-10/69/26/4,0/0/0/0,300/1646/69/228,267/382/-128,0/0,1172/-650/-12992,-346/223/212,10/-55/968,#r_sy
r,8930,335756,-10/69/26/4,0/0/0/0,307/1650/67/226,267/382/-128,0/0,1268/-696/-12994,-354/235/185,10/-55/968,#r_sy
r,8931,335796,-10/69/26/4,0/0/0/0,303/1646/70/228,267/382/-128,0/0,1292/-750/-13014,-358/243/171,10/-55/968,#r_sy
r,8932,335836,-10/69/26/4,0/0/0/0,304/1647/66/228,267/382/-128,0/0,1280/-766/-13028,-357/244/172,10/-55/968,#r_sy
r,8933,335876,-10/69/26/4,0/0/0/0,300/1648/70/233,267/382/-128,0/0,1312/-802/-13062,-357/246/168,10/-55/968,#r_sy
r,8934,335912,-10/69/26/4,0/0/0/0,304/1647/66/231,267/382/-128,0/0,1334/-843/-13053,-349/244/163,10/-55/968,#r_sy
r,8935,335952,-10/69/26/4,0/0/0/0,305/1646/68/229,267/382/-128,0/0,1368/-878/-13078,-352/249/153,10/-55/968,#r_sy
r,8936,335992,-10/69/26/4,0/0/0/1,304/1645/67/228,267/382/-128,0/0,1378/-893/-13106,-356/255/151,10/-55/968,#r_sy
r,8937,336032,-10/69/26/4,0/0/0/4,302/1646/64/237,267/382/-128,0/0,1428/-914/-13128,-361/261/138,10/-55/968,#r_sy
r,8938,336072,-10/69/26/4,0/0/0/23,306/1647/67/276,267/382/-128,0/0,1500/-906/-13136,-365/272/121,10/-55/968,#r_sy
r,8939,336113,-10/69/26/4,0/0/0/21,302/1646/71/265,267/382/-128,0/0,1650/-922/-13180,-389/298/73,10/-55/967,#r_sy
r,8940,336152,-10/69/26/4,0/0/0/23,305/1650/68/264,268/382/-127,0/0,1698/-882/-13230,-416/322/54,10/-55/966,#r_sy
r,8941,336193,-10/69/26/4,0/0/0/52,303/1648/66/300,269/382/-127,0/0,1708/-930/-13239,-422/326/36,10/-55/965,#r_sy
r,8942,336232,-10/69/26/5,0/0/0/46,305/1647/69/329,270/382/-127,0/0,1620/-946/-13253,-415/319/51,10/-55/963,#r_sy
r,8943,336272,-10/69/26/5,0/0/0/63,305/1646/69/336,271/382/-127,0/0,1621/-980/-13308,-419/321/53,10/-55/961,#r_sy
r,8944,336312,-10/69/26/5,0/0/0/84,303/1647/70/389,272/383/-127,0/0,1600/-982/-13288,-409/314/66,10/-55/958,#r_sy
r,8945,336352,-10/69/26/5,0/0/0/74,305/1646/67/384,273/383/-127,0/0,1628/-984/-13288,-412/316/68,10/-55/955,#r_sy
r,8946,336392,-10/69/26/6,0/0/0/101,305/1646/69/398,275/383/-127,0/0,1618/-978/-13228,-402/307/76,10/-55/951,#r_sy
r,8947,336432,-10/69/26/6,0/0/0/71,307/1644/68/387,277/383/-126,0/0,1560/-958/-13192,-399/299/97,10/-55/947,#r_sy
r,8948,336472,-10/69/26/7,0/0/0/103,302/1649/68/426,279/383/-126,0/0,1598/-982/-13058,-386/293/100,10/-55/942,#r_sy
s,0,#r_sy
r,8949,336513,-10/69/26/7,0/0/0/144,301/1649/68/442,282/384/-126,0/0,1664/-997/-12912,-368/285/111,10/-55/937,#r_sy
r,8950,336551,-10/69/26/8,0/0/0/144,307/1648/72/452,284/384/-126,0/0,1762/-1030/-12760,-351/276/102,10/-55/932,#r_sy
r,8951,336593,-10/69/26/8,0/0/0/169,303/1648/67/476,287/384/-125,0/0,1744/-1030/-12598,-324/260/117,10/-55/926,#r_sy
r,8952,336633,-10/69/26/9,0/0/0/158,303/1648/65/492,290/384/-125,0/0,1740/-1034/-12568,-327/262/128,10/-55/919,#r_sy
r,8953,336673,-10/69/26/10,0/0/0/175,306/1648/66/481,293/384/-125,0/0,1706/-1106/-12546,-317/252/123,10/-55/912,#r_sy
r,8954,336713,-10/69/26/10,0/0/0/168,293/1648/67/503,297/384/-124,0/0,1648/-1114/-12516,-306/242/141,10/-55/905,#r_sy
r,8955,336753,-10/69/26/11,0/0/0/184,300/1713/65/503,300/384/-124,0/0,1660/-1150/-12476,-300/236/139,10/-55/897,#r_sy
r,8956,336794,-10/69/26/12,0/0/0/231,293/1715/136/541,305/384/-123,0/0,1584/-1114/-12450,-293/225/174,10/-55/889,#r_sy
r,8957,336833,-10/69/26/13,0/0/0/244,297/1715/136/531,308/384/-123,0/0,1524/-1124/-12540,-310/229/184,10/-55/880,#r_sy
r,8958,336873,-10/69/26/14,0/0/0/215,295/1718/135/549,312/384/-122,0/0,1414/-1132/-12508,-300/217/206,10/-55/871,#r_sy
r,8959,336914,-10/69/26/15,0/0/0/220,299/1714/133/530,317/383/-122,0/0,1446/-1126/-12564,-322/230/200,10/-55/862,#r_sy
r,8960,336953,-10/69/26/16,0/0/0/278,294/1712/134/538,321/383/-121,0/0,1388/-1088/-12568,-311/220/223,10/-55/852,#r_sy
r,8961,336993,-10/69/26/17,0/0/0/247,299/1716/136/559,327/383/-121,0/0,1410/-1072/-12642,-326/227/219,10/-55/842,#r_sy
r,8962,337033,-10/69/26/18,0/0/0/258,296/1717/135/557,332/382/-120,0/0,1368/-1060/-12650,-324/223/234,10/-55/831,#r_sy
r,8963,337073,-10/69/26/19,0/0/0/263,296/1713/135/554,337/381/-120,0/0,1386/-1098/-12674,-327/226/224,10/-55/820,#r_sy
r,8964,337114,-10/69/26/20,0/0/0/289,300/1787/136/578,342/380/-119,0/0,1332/-1062/-12744,-337/229/246,10/-55/809,#r_sy
r,8965,337152,-10/69/26/21,0/0/0/310,293/1788/203/564,347/379/-118,0/0,1376/-1072/-12770,-335/227/239,10/-55/798,#r_sy
r,8966,337186,-10/69/26/22,0/0/0/291,295/1789/202/582,352/378/-118,0/0,1342/-1058/-12778,-335/224/254,10/-55/786,#r_sy
r,8967,337219,-10/69/26/23,0/0/0/295,298/1791/203/580,355/377/-118,0/0,1348/-1056/-12806,-334/224/258,10/-55/780,#r_sy
r,8968,337253,-10/69/26/24,0/0/0/308,291/1788/204/593,360/376/-117,0/0,1330/-1064/-12874,-342/225/267,10/-55/768,#r_sy
r,8969,337286,-10/69/26/25,0/0/0/305,294/1788/202/582,366/374/-116,0/0,1312/-1054/-12946,-349/226/280,10/-55/755,#r_sy
r,8970,337319,-10/69/26/26,0/0/0/312,297/1789/201/594,369/373/-116,0/0,1302/-1054/-12980,-347/220/293,10/-55/749,#r_sy
r,8971,337354,-10/69/26/27,0/0/0/330,296/1790/203/587,375/371/-115,0/0,1272/-1024/-13024,-347/216/313,10/-55/736,#r_sy
r,8972,337394,-10/69/26/28,0/0/0/314,298/1793/202/582,381/369/-115,0/0,1240/-1014/-13106,-357/216/332,10/-55/723,#r_sy
r,8973,337434,-10/69/26/30,0/0/0/327,296/1856/258/600,387/367/-114,0/0,1188/-1000/-13153,-365/215/354,10/-55/710,#r_sy
r,8974,337473,-10/69/26/31,0/0/0/337,294/1857/277/614,392/364/-113,0/0,1136/-1000/-13188,-371/216/360,10/-55/697,#r_sy
r,8975,337515,-10/69/26/32,0/0/0/337,300/1857/274/599,398/362/-113,0/0,1084/-1000/-13222,-374/215/378,10/-55/683,#r_sy
r,8976,337554,-10/69/26/34,0/0/0/325,304/1857/278/597,404/359/-112,0/0,1046/-972/-13286,-384/216/402,10/-55/670,#r_sy
r,8977,337594,-10/69/26/35,0/0/0/329,308/1856/277/610,410/356/-112,0/0,1054/-958/-13325,-386/212/413,10/-55/657,#r_sy
r,8978,337635,-10/69/26/36,0/0/0/327,303/1855/278/603,415/353/-111,0/0,1064/-976/-13322,-376/203/422,10/-55/643,#r_sy
r,8979,337674,-10/69/26/38,0/0/0/334,301/1856/277/608,421/349/-110,0/0,1058/-968/-13364,-374/197/437,10/-55/630,#r_sy
r,8980,337715,-10/69/26/39,0/0/0/317,305/1918/274/605,427/346/-110,0/0,1076/-984/-13416,-371/192/447,10/-55/617,#r_sy
r,8981,337754,-10/69/26/40,0/0/0/332,302/1923/346/604,432/342/-109,0/0,1116/-972/-13462,-367/184/452,10/-55/604,#r_sy
r,8982,337793,-10/69/26/42,0/0/0/329,304/1925/342/612,437/338/-109,0/0,1116/-938/-13480,-362/180/452,10/-55/590,#r_sy
r,8983,337833,-10/69/26/43,0/0/0/310,306/1926/344/619,443/335/-108,0/0,1128/-906/-13480,-355/174/464,10/-55/577,#r_sy
r,8984,337874,-10/69/26/44,0/0/0/310,302/1926/341/614,447/331/-108,0/0,1126/-876/-13530,-352/169/482,10/-55/564,#r_sy
r,8985,337914,-10/69/26/46,0/0/0/311,303/1923/345/608,452/327/-107,0/0,1162/-870/-13539,-341/162/486,10/-55/552,#r_sy
r,8986,337955,-10/69/26/47,0/0/0/314,303/1926/342/593,458/323/-107,0/0,1204/-870/-13572,-334/161/487,10/-55/539,#r_sy
r,8987,337995,-10/69/26/48,0/0/0/288,303/1923/344/603,462/319/-106,0/0,1196/-876/-13620,-330/159/503,10/-55/527,#r_sy
r,8988,338035,-10/69/26/49,0/0/0/316,305/1921/347/587,467/314/-106,0/0,1226/-896/-13656,-333/162/492,10/-55/515,#r_sy
r,8989,338075,-10/69/26/51,0/0/0/289,303/1988/347/590,471/310/-105,0/0,1220/-897/-13662,-323/160/495,10/-55/503,#r_sy
r,8990,338115,-10/69/26/52,0/0/0/306,303/1993/410/596,475/306/-105,0/0,1230/-889/-13689,-316/157/491,10/-55/491,#r_sy
r,8991,338156,-10/69/26/53,0/0/0/292,305/1993/411/599,480/302/-105,0/0,1256/-850/-13725,-322/164/473,10/-55/479,#r_sy
r,8992,338195,-10/69/26/54,0/0/0/311,303/1991/415/582,484/297/-104,0/0,1256/-839/-13796,-323/170/456,10/-55/468,#r_sy
r,8993,338235,-10/69/26/55,0/0/0/275,302/1991/410/588,487/293/-104,0/0,1266/-812/-13822,-318/172/448,10/-55/456,#r_sy
r,8994,338275,-10/69/26/56,0/0/0/280,307/1989/414/585,491/288/-104,0/0,1270/-808/-13860,-318/176/433,10/-55/445,#r_sy
r,8995,338315,-10/69/26/57,0/0/0/307,301/1992/408/581,495/284/-103,0/0,1278/-816/-13880,-317/178/428,10/-55/434,#r_sy
r,8996,338355,-10/69/26/59,0/0/0/278,306/1991/415/588,498/279/-103,0/0,1266/-804/-13938,-309/174/439,10/-55/422,#r_sy
r,8997,338395,-10/69/26/60,0/0/0/283,304/1992/414/575,502/274/-103,0/0,1272/-806/-13989,-313/175/432,10/-55/411,#r_sy
r,8998,338435,-10/69/26/61,0/0/0/264,305/1992/409/597,506/270/-102,0/0,1216/-839/-14012,-306/168/453,10/-55/400,#r_sy
r,8999,338476,-10/69/26/62,0/0/0/273,305/1992/412/573,509/265/-102,0/0,1214/-872/-14096,-301/161/473,10/-55/388,#r_sy
s,0,#r_sy
r,9000,338516,-10/69/26/63,0/0/0/248,306/1991/415/581,512/260/-102,0/0,1216/-914/-14148,-299/160/476,10/-55/378,#r_sy
r,9001,338556,-10/69/26/64,0/0/0/278,303/1990/412/566,515/255/-101,0/0,1194/-946/-14144,-290/154/492,10/-55/367,#r_sy
r,9002,338596,-10/69/26/65,0/0/0/258,302/1992/414/572,518/250/-101,0/0,1234/-956/-14188,-293/158/485,10/-55/356,#r_sy
r,9003,338636,-10/69/26/66,0/0/0/266,303/2057/411/590,521/246/-101,0/0,1208/-989/-14212,-286/155/495,10/-55/346,#r_sy
r,9004,338676,-10/69/26/67,0/0/0/254,307/2058/481/583,523/241/-101,0/0,1224/-982/-14210,-285/157/496,10/-55/336,#r_sy
r,9005,338721,-10/69/26/68,0/0/0/229,306/2059/490/570,526/236/-101,0/0,1276/-985/-14217,-282/160/488,10/-55/325,#r_sy
r,9006,338756,-10/69/26/69,0/0/0/274,300/2060/486/579,529/231/-100,0/0,1274/-968/-14214,-273/156/503,10/-55/315,#r_sy
r,9007,338796,-10/69/26/70,0/0/0/256,305/2059/483/590,531/227/-100,0/0,1398/-964/-14250,-274/165/486,10/-55/306,#r_sy
r,9008,338836,-10/69/26/71,0/0/0/261,302/2061/485/572,533/222/-100,0/0,1426/-942/-14234,-260/157/494,10/-55/296,#r_sy
r,9009,338878,-10/69/26/72,0/0/0/248,300/2060/484/586,535/218/-100,0/0,1534/-914/-14244,-246/156/489,10/-55/287,#r_sy
r,9010,338916,-10/69/26/73,0/0/0/242,309/2058/485/557,537/213/-100,0/0,1694/-864/-14238,-221/149/483,10/-55/277,#r_sy
r,9011,338956,-10/69/26/74,0/0/0/225,305/2060/485/572,540/208/-100,0/0,1886/-798/-14186,-174/133/475,10/-55/268,#r_sy
r,9012,338996,-10/69/26/75,0/0/0/255,306/2058/487/549,541/204/-99,0/0,2196/-708/-14108,-136/126/449,10/-55/259,#r_sy
r,9013,339036,-10/69/26/76,0/0/0/230,293/2057/485/551,543/199/-99,0/0,2382/-636/-14012,-121/128/451,10/-55/250,#r_sy
r,9014,339076,-10/69/26/77,0/0/0/254,296/2056/486/585,545/195/-99,0/0,2464/-600/-13994,-137/142/428,10/-55/241,#r_sy
r,9015,339116,-10/69/26/78,0/0/0/212,300/2062/484/572,546/190/-99,0/0,2480/-566/-13882,-140/146/434,10/-55/232,#r_sy
r,9016,339157,-10/69/26/78,0/0/0/210,299/2059/485/547,548/186/-99,0/0,2546/-538/-13848,-152/159/419,10/-55/223,#r_sy
r,9017,339196,-10/69/26/79,5/0/0/243,498/2059/484/547,550/181/-99,0/0,2604/-471/-13760,-161/164/423,10/-55/214,#r_sy
r,9018,339236,-10/69/26/80,23/0/0/199,463/2060/484/554,551/176/-99,0/0,2704/-402/-13708,-173/176/418,10/-55/205,#r_sy
r,9019,339276,-10/69/26/81,26/0/0/206,384/2060/488/562,553/170/-99,0/0,2856/-280/-13612,-179/190/413,10/-55/195,#r_sy
r,9020,339316,-10/69/26/82,29/0/0/201,350/2059/485/557,555/164/-99,0/0,3176/-132/-13424,-177/205/376,10/-55/185,#r_sy
r,9021,339356,-10/69/26/83,39/0/0/204,301/2060/484/526,556/157/-99,0/0,3391/-8/-13198,-179/218/352,10/-55/175,#r_sy
r,9022,339396,-10/69/26/84,48/0/0/203,351/2061/485/536,558/151/-98,0/0,3390/12/-13108,-206/235/339,10/-55/164,#r_sy
r,9023,339436,-10/69/26/85,54/0/0/215,326/2059/486/566,560/143/-98,0/0,3291/10/-12988,-236/253/338,9/-55/153,#r_sy
r,9024,339476,-10/69/26/86,67/0/0/229,314/2061/487/546,562/136/-98,0/0,3243/34/-12932,-267/271/319,9/-55/141,#r_sy
r,9025,339517,-9/69/26/87,87/0/0/224,375/2060/486/548,563/127/-98,0/0,3236/60/-12822,-268/273/320,9/-55/129,#r_sy
r,9026,339556,-9/69/26/87,100/0/0/266,366/2060/487/550,564/118/-98,0/0,3296/100/-12816,-288/285/305,8/-55/116,#r_sy
r,9027,339596,-9/69/26/88,123/0/0/231,419/2062/486/557,566/108/-98,0/0,3164/56/-12820,-302/288/345,8/-55/102,#r_sy
r,9028,339637,-8/69/26/89,115/0/0/226,414/2058/486/564,567/98/-98,0/0,3174/44/-12812,-313/294/344,8/-55/88,#r_sy
r,9029,339676,-8/69/26/90,83/0/0/224,416/2058/483/-372,568/87/-98,0/0,3102/50/-12768,-314/288/374,7/-56/74,#r_sy
r,9030,339717,-7/69/26/90,124/0/0/160,466/2059/486/-1059,570/77/-98,0/0,3236/-46/-12778,-321/298/309,7/-56/60,#r_sy
r,9031,339758,-7/69/26/90,162/0/0/86,462/2060/485/-1014,571/68/-98,0/0,3092/-76/-12862,-336/299/334,6/-56/50,#r_sy
r,9032,339799,-6/69/26/90,161/0/0/9,474/2059/485/-617,571/60/-98,0/0,2952/-92/-12846,-357/291/339,6/-56/42,#r_sy
r,9033,339838,-5/69/26/90,189/0/0/-23,497/2058/487/-718,572/52/-98,0/0,2770/-172/-12970,-358/302/333,5/-56/36,#r_sy
r,9034,339878,-5/69/26/90,209/0/0/-35,512/2057/485/-641,573/45/-98,0/0,2752/-208/-12838,-325/290/300,4/-56/30,#r_sy
r,9035,339919,-4/69/26/90,218/0/0/-42,537/2059/486/-570,573/37/-98,0/0,2622/-80/-12939,-353/301/310,3/-56/25,#r_sy
r,9036,339958,-3/69/26/90,212/0/0/-41,527/2060/485/-535,573/29/-98,0/0,2388/-164/-12844,-344/292/315,3/-56/19,#r_sy
r,9037,339998,-2/69/26/90,212/0/0/-48,540/2060/487/-439,573/21/-98,0/0,2240/-342/-12916,-377/307/284,2/-56/13,#r_sy
r,9038,340038,-1/69/26/90,247/0/0/-55,539/2058/491/-445,573/12/-98,0/0,2174/-417/-12848,-371/301/248,1/-56/7,#r_sy
r,9039,340077,-1/69/26/90,205/0/0/-55,541/2058/488/-376,573/3/-98,0/0,1878/-417/-12782,-368/286/295,0/-56/0,#r_sy
r,9040,340118,0/69/26/90,228/0/0/-36,526/2060/482/-374,573/-6/-98,0/0,1848/-432/-12710,-374/291/267,0/-56/-7,#r_sy
r,9041,340158,1/69/26/90,236/0/0/-35,535/2057/484/-299,573/-16/-98,0/0,1566/-516/-12746,-399/291/323,-1/-56/-15,#r_sy
r,9042,340199,2/69/26/90,244/0/0/-33,548/2058/485/-318,573/-26/-98,0/0,1786/-644/-12412,-335/265/249,-2/-56/-23,#r_sy
r,9043,340238,3/69/26/90,239/0/0/-22,565/2058/487/-298,573/-36/-98,0/0,1636/-662/-12418,-364/270/296,-3/-56/-31,#r_sy
r,9044,340278,4/69/26/90,273/0/0/-8,571/2060/487/-289,573/-47/-98,0/0,1632/-776/-12144,-318/247/271,-4/-56/-41,#r_sy
r,9045,340317,5/69/26/90,269/0/0/-2,558/2060/487/-252,572/-59/-98,0/0,1380/-770/-12174,-339/245/320,-5/-56/-51,#r_sy
r,9046,340359,6/69/26/90,222/0/0/0,542/2059/487/-223,570/-71/-98,0/0,1374/-908/-11944,-299/223/291,-6/-56/-61,#r_sy
r,9047,340399,7/69/26/90,260/0/0/0,542/2060/484/-232,569/-82/-98,0/0,1350/-1036/-11834,-306/211/264,-7/-56/-71,#r_sy
r,9048,340439,8/69/26/90,286/0/0/0,559/2063/484/-86,567/-94/-98,0/0,1198/-1098/-11824,-282/219/308,-8/-55/-81,#r_sy
r,9049,340479,9/69/26/90,247/0/0/0,569/2062/485/-32,567/-106/-98,0/0,1244/-1248/-11572,-274/205/246,-9/-55/-92,#r_sy
s,0,#r_sy
r,9050,340519,10/69/26/90,240/0/0/2,597/2059/486/199,565/-118/-98,0/0,814/-1204/-11590,-318/209/369,-10/-55/-102,#r_sy
r,9051,340559,11/69/26/90,237/0/0/1,544/2059/488/203,562/-130/-98,0/0,1024/-1412/-11302,-262/192/262,-11/-55/-113,#r_sy
r,9052,340599,12/69/26/90,241/0/0/0,578/2059/484/216,561/-142/-98,0/0,668/-1382/-11514,-323/208/351,-12/-55/-123,#r_sy
r,9053,340639,13/69/26/90,228/0/0/1,566/2060/491/216,558/-153/-98,0/0,752/-1578/-11288,-284/195/297,-13/-54/-133,#r_sy
r,9054,340679,14/69/26/90,250/0/0/0,586/2060/488/80,556/-165/-98,0/0,658/-1508/-11290,-306/190/302,-14/-54/-144,#r_sy
r,9055,340719,15/69/26/90,280/0/0/0,602/2060/488/32,553/-176/-98,0/0,496/-1532/-11324,-300/194/362,-15/-54/-154,#r_sy
r,9056,340759,16/69/26/90,277/0/0/0,555/2059/487/-151,551/-188/-98,0/0,760/-1758/-11108,-241/177/246,-16/-54/-164,#r_sy
r,9057,340799,17/69/26/90,234/0/0/1,591/2055/485/34,548/-199/-98,0/0,384/-1678/-11308,-295/189/376,-17/-53/-174,#r_sy
r,9058,340839,19/69/26/90,268/0/0/2,544/2059/488/-77,545/-210/-98,0/0,728/-1862/-10992,-218/165/259,-17/-53/-185,#r_sy
r,9059,340879,20/69/26/90,270/0/0/0,583/2060/488/40,541/-221/-98,0/0,410/-1700/-11202,-258/170/370,-18/-53/-195,#r_sy
r,9060,340919,21/69/26/90,235/0/0/2,561/2059/485/-50,538/-232/-98,0/0,500/-1821/-11144,-206/165/323,-19/-52/-205,#r_sy
r,9061,340959,22/69/26/90,246/0/0/1,562/2056/486/6,534/-243/-98,0/0,450/-1914/-11228,-224/161/303,-20/-52/-215,#r_sy
r,9062,340999,23/69/26/90,273/0/0/1,597/2058/484/17,531/-254/-98,0/0,262/-1956/-11398,-260/173/363,-21/-52/-225,#r_sy
r,9063,341040,23/69/26/90,212/0/0/1,557/2059/486/-30,527/-264/-98,0/0,434/-2078/-11266,-213/162/274,-22/-51/-235,#r_sy
r,9064,341081,24/69/26/90,238/0/0/0,590/2060/486/43,523/-275/-98,0/0,130/-2040/-11492,-264/175/374,-23/-51/-244,#r_sy
r,9065,341120,25/69/26/90,216/0/0/2,570/2057/485/-89,519/-285/-98,0/0,346/-2198/-11330,-224/169/271,-24/-51/-254,#r_sy
r,9066,341161,26/69/26/90,242/0/0/0,573/2060/483/31,515/-295/-98,0/0,98/-2148/-11460,-253/173/344,-25/-50/-264,#r_sy
r,9067,341200,27/69/26/90,243/0/0/2,554/2060/487/-68,511/-305/-98,0/0,294/-2240/-11326,-231/172/284,-26/-50/-274,#r_sy
r,9068,341240,28/69/26/90,239/0/0/1,563/2060/488/7,507/-314/-98,0/0,144/-2212/-11352,-240/172/328,-26/-49/-283,#r_sy
r,9069,341280,29/69/26/90,234/0/0/2,544/2058/486/-53,502/-324/-98,0/0,240/-2328/-11260,-225/171/300,-27/-49/-293,#r_sy
r,9070,341320,30/69/26/90,224/0/0/1,551/2061/485/-5,497/-334/-98,0/0,170/-2356/-11340,-245/178/318,-28/-48/-302,#r_sy
r,9071,341360,31/69/26/90,216/0/0/2,540/2060/485/-50,493/-343/-98,0/0,206/-2464/-11298,-229/172/297,-29/-48/-312,#r_sy
r,9072,341400,32/69/26/90,204/0/0/1,524/2060/485/8,488/-352/-98,0/0,98/-2454/-11338,-235/173/323,-30/-47/-321,#r_sy
r,9073,341440,33/69/26/90,216/0/0/1,543/2060/488/-27,483/-362/-98,0/0,130/-2520/-11292,-221/169/318,-30/-47/-331,#r_sy
