r,sequence,timestamp,deg,deg/sec,mA,endpoint,grip/rotation,torque,force,ori,#r_sy
r,13769,511730,-4/58/86/62,0/-156/0/2,-233/1537/621/93,406/188/29,0/0,-14/-826/-15116,-645/466/599,60/-534/357,#r_sy
r,13770,511771,-4/57/86/62,0/-162/0/0,-226/1535/623/50,406/188/23,0/0,114/-770/-15153,-660/480/590,58/-527/356,#r_sy
r,13771,511811,-4/56/86/62,0/-177/0/0,-224/1431/620/10,407/188/17,0/0,222/-714/-15224,-655/483/598,57/-520/355,#r_sy
r,13772,511851,-4/56/86/62,0/-163/0/0,-236/1498/616/137,407/188/12,0/0,372/-656/-15414,-690/509/588,56/-514/354,#r_sy
r,13773,511890,-4/55/86/62,0/-182/0/1,-224/1498/623/213,407/188/6,0/0,458/-640/-15467,-685/510/590,54/-507/353,#r_sy
r,13774,511930,-4/54/86/62,0/-181/0/0,-227/1454/622/113,407/188/0,0/0,548/-624/-15574,-699/524/581,53/-500/352,#r_sy
r,13775,511971,-4/54/86/62,0/-157/0/0,-227/1439/618/-1,407/188/-4,0/0,548/-594/-15689,-714/532/598,52/-494/351,#r_sy
r,13776,512010,-4/53/86/62,0/-172/0/0,-231/1465/623/38,407/188/-9,0/0,538/-616/-15720,-712/532/600,51/-487/350,#r_sy
r,13777,512051,-4/52/86/62,0/-160/0/0,-223/1412/620/54,407/188/-15,0/0,620/-568/-15774,-715/536/603,49/-481/349,#r_sy
r,13778,512090,-4/52/86/62,0/-149/0/1,-230/1446/618/64,406/188/-20,0/0,716/-552/-15908,-731/550/600,48/-475/349,#r_sy
r,13779,512130,-4/51/86/62,0/-143/0/0,-222/1449/622/64,406/188/-25,0/0,750/-564/-16016,-737/557/606,47/-469/348,#r_sy
r,13780,512171,-4/51/86/62,0/-165/0/1,-231/1414/620/47,406/188/-30,0/0,839/-550/-16082,-747/566/600,46/-463/347,#r_sy
r,13781,512211,-4/50/86/62,0/-153/0/1,-228/1373/618/58,406/188/-35,0/0,882/-548/-16174,-750/571/610,45/-457/346,#r_sy
r,13782,512251,-4/49/86/62,0/-135/0/1,-215/1378/618/61,405/188/-39,0/0,916/-550/-16196,-773/585/614,45/-452/346,#r_sy
r,13783,512291,-4/49/86/62,0/-132/0/1,-231/1338/623/66,405/188/-44,0/0,997/-514/-16167,-771/586/608,44/-447/345,#r_sy
r,13784,512330,-4/48/86/62,0/-125/0/0,-237/1409/622/51,404/188/-48,0/0,1012/-492/-16294,-823/616/613,43/-442/345,#r_sy
r,13785,512363,-4/48/86/62,0/-115/-4/2,-234/1381/463/56,404/188/-52,0/0,938/-508/-16280,-855/629/634,42/-437/344,#r_sy
r,13786,512396,-4/48/86/62,0/-120/-5/-2,-228/1439/491/91,404/188/-54,0/0,908/-522/-16160,-859/629/627,42/-434/344,#r_sy
r,13787,512431,-4/47/86/62,0/-130/-25/-1,-227/1345/398/100,404/188/-59,0/0,914/-526/-16034,-859/627/611,41/-428/343,#r_sy
r,13788,512463,-4/47/86/62,0/-102/-36/-2,-228/1418/359/101,403/188/-63,0/0,854/-548/-16038,-864/628/620,40/-422/343,#r_sy
r,13789,512496,-4/46/86/62,0/-131/-41/2,-229/1445/348/51,404/188/-65,0/0,800/-566/-16130,-883/637/634,40/-419/342,#r_sy
s,0,#r_sy
r,13790,512530,-4/46/85/62,0/-106/-45/4,-229/1371/316/54,404/188/-70,0/0,824/-570/-16117,-895/630/635,39/-412/342,#r_sy
r,13791,512564,-4/46/85/62,0/-119/-75/3,-234/1348/249/49,404/188/-75,0/0,1002/-518/-16144,-861/629/618,38/-405/341,#r_sy
r,13792,512597,-4/45/85/62,0/-125/-94/-1,-225/1360/246/96,404/188/-78,0/0,1122/-490/-16216,-850/628/610,37/-401/341,#r_sy
r,13793,512631,-4/45/85/62,0/-87/-127/-1,-229/1370/211/94,405/188/-83,0/0,1186/-488/-16274,-836/625/612,36/-392/340,#r_sy
r,13794,512664,-4/44/84/62,0/-131/-85/-1,-226/1370/164/65,406/188/-88,0/0,1274/-456/-16328,-837/628/607,35/-384/339,#r_sy
r,13795,512696,-4/44/84/62,0/-121/-129/2,-233/1347/222/60,406/188/-91,0/0,1444/-352/-16252,-816/620/591,34/-379/339,#r_sy
r,13796,512735,-4/44/83/62,0/-83/-153/2,-221/1274/145/49,407/188/-96,0/0,1660/-230/-16264,-814/622/573,33/-370/338,#r_sy
r,13797,512776,-4/43/83/62,0/-84/-140/2,-237/1426/150/20,408/188/-102,0/0,1706/-138/-16316,-816/623/580,32/-360/338,#r_sy
r,13798,512810,-4/43/82/62,0/-57/-171/0,-221/1208/125/4,409/188/-107,0/0,1795/-92/-16396,-831/632/569,31/-350/337,#r_sy
r,13799,512844,-4/43/81/62,0/-46/-196/0,-234/1408/57/-132,410/188/-112,0/0,1895/-12/-16370,-818/625/558,30/-340/336,#r_sy
r,13800,512876,-4/43/81/62,0/-54/-222/0,-226/1441/28/192,411/189/-115,0/0,2044/48/-16372,-810/622/540,29/-335/336,#r_sy
r,13801,512915,-4/43/80/62,0/-21/-203/-1,-233/1383/10/112,413/189/-119,0/0,2018/76/-16484,-820/627/551,28/-326/335,#r_sy
r,13802,512956,-4/43/79/62,0/-10/-215/-4,-239/1384/35/94,414/189/-124,0/0,2048/86/-16418,-802/615/540,27/-316/335,#r_sy
r,13803,512993,-4/43/78/62,0/1/-243/-2,-226/1621/21/16,417/189/-128,0/0,2060/122/-16414,-808/614/542,26/-305/334,#r_sy
r,13804,513031,-4/43/77/62,0/6/-294/-1,-235/1966/-18/137,419/189/-132,0/0,2206/164/-16292,-762/589/511,25/-295/334,#r_sy
r,13805,513071,-4/43/76/62,0/11/-275/-2,-229/1979/-13/92,421/189/-137,0/0,2188/232/-16436,-787/597/526,24/-285/333,#r_sy
r,13806,513111,-4/43/75/62,0/4/-289/-1,-233/1981/-26/103,424/190/-142,0/0,2252/296/-16353,-743/573/515,23/-273/333,#r_sy
r,13807,513151,-4/43/74/62,0/0/-294/-1,-231/1977/-36/89,426/190/-147,0/0,2384/426/-16428,-742/570/517,21/-262/332,#r_sy
r,13808,513191,-4/43/72/62,0/-1/-307/-1,-221/1505/-39/109,428/190/-152,0/0,2506/506/-16414,-740/568/506,20/-249/332,#r_sy
r,13809,513231,-4/43/71/62,0/0/-307/-2,-231/1471/-26/90,431/190/-158,0/0,2556/512/-16620,-744/578/512,19/-237/331,#r_sy
r,13810,513271,-4/43/70/62,0/0/-327/-2,-221/1698/-55/89,432/190/-164,0/0,2660/522/-16592,-698/557/510,18/-224/331,#r_sy
r,13811,513311,-4/43/69/62,0/0/-338/-1,-226/1674/-46/116,435/191/-169,0/0,2794/604/-16636,-685/553/511,17/-211/330,#r_sy
r,13812,513350,-4/43/67/62,0/0/-340/-1,-231/1647/-52/110,436/191/-176,0/0,2950/670/-16678,-664/547/502,16/-198/330,#r_sy
r,13813,513386,-4/43/66/62,0/0/-337/-2,-229/1645/-55/102,438/191/-182,0/0,3026/718/-16756,-669/552/497,14/-185/330,#r_sy
r,13814,513418,-4/43/65/62,0/0/-335/1,-226/1650/-46/-10,439/191/-185,0/0,3122/798/-16722,-663/549/484,14/-178/329,#r_sy
r,13815,513452,-4/43/64/62,0/0/-338/1,-232/1650/-120/-48,441/191/-191,0/0,3288/888/-16618,-631/536/464,13/-165/329,#r_sy
r,13816,513485,-4/43/63/62,0/0/-334/1,-237/1646/-135/-52,442/191/-197,0/0,3436/1066/-16638,-639/539/453,12/-152/329,#r_sy
r,13817,513518,-4/43/62/62,0/0/-342/-1,-219/1649/-119/24,443/191/-201,0/0,3506/1148/-16602,-631/536/446,11/-145/329,#r_sy
r,13818,513551,-4/43/61/62,0/0/-327/-2,-228/1648/-120/39,444/192/-207,0/0,3608/1282/-16690,-653/550/445,10/-132/328,#r_sy
r,13819,513585,-4/43/59/62,0/0/-340/0,-227/1650/-133/39,446/192/-213,0/0,3682/1358/-16658,-634/542/447,9/-118/328,#r_sy
r,13820,513625,-4/43/58/62,0/0/-334/1,-226/1647/-122/237,447/192/-220,0/0,3854/1482/-16598,-603/530/445,8/-105/328,#r_sy
r,13821,513664,-4/43/57/62,0/0/-330/0,-231/1579/-122/238,447/192/-226,0/0,3948/1528/-16588,-625/544/444,7/-92/328,#r_sy
r,13822,513704,-4/43/55/62,0/0/-320/0,-228/1580/-130/237,448/192/-232,0/0,3950/1608/-16552,-631/540/445,6/-79/327,#r_sy
r,13823,513745,-4/43/54/62,0/0/-308/0,-229/1580/-188/240,449/192/-239,0/0,4004/1682/-16500,-640/540/441,5/-67/327,#r_sy
r,13824,513784,-4/43/53/62,0/0/-311/0,-231/1577/-200/238,449/192/-245,0/0,4150/1754/-16422,-636/536/414,4/-54/327,#r_sy
r,13825,513825,-4/43/52/62,0/0/-285/0,-226/1579/-202/237,450/192/-251,0/0,4190/1826/-16390,-643/537/421,3/-42/327,#r_sy
r,13826,513864,-4/43/50/62,0/0/-285/0,-232/1575/-184/239,450/192/-256,0/0,4246/1845/-16336,-653/543/415,2/-30/327,#r_sy
r,13827,513905,-4/43/49/62,0/0/-277/0,-229/1576/-194/235,451/192/-262,0/0,4286/1874/-16262,-686/556/411,1/-19/327,#r_sy
r,13828,513944,-4/43/48/62,0/15/-275/0,-231/1756/-184/234,451/192/-267,0/0,4252/1878/-16120,-695/554/412,0/-8/327,#r_sy
r,13829,513978,-4/43/48/62,0/16/-258/0,-226/1753/-193/233,451/192/-270,0/0,4206/1837/-16153,-740/576/410,0/-3/327,#r_sy
r,13830,514012,-4/43/47/62,0/29/-240/0,-220/1795/-168/235,451/192/-274,0/0,4068/1784/-16120,-769/585/419,0/5/327,#r_sy
r,13831,514047,-4/43/46/62,0/40/-250/0,-225/1829/-228/235,452/192/-277,0/0,4091/1744/-16025,-780/588/399,-1/14/327,#r_sy
r,13832,514078,-4/43/45/62,0/57/-257/0,-229/1839/-236/236,452/192/-279,0/0,4132/1744/-15936,-778/585/397,-1/18/327,#r_sy
r,13833,514119,-4/43/44/62,0/59/-219/0,-229/1834/-229/234,452/192/-281,0/0,4093/1682/-15894,-788/586/388,-1/25/327,#r_sy
r,13834,514159,-4/44/43/62,0/64/-218/0,-227/1900/-219/234,454/192/-283,0/0,3952/1637/-15916,-812/591/394,-2/31/327,#r_sy
r,13835,514198,-4/44/42/62,0/107/-201/0,-225/1903/-235/232,455/192/-284,0/0,3932/1592/-15778,-802/581/381,-2/37/327,#r_sy
r,13836,514238,-4/44/41/62,0/62/-202/0,-230/1898/-220/237,456/193/-286,0/0,3882/1570/-15767,-809/578/376,-3/43/327,#r_sy
r,13837,514273,-4/45/40/62,0/119/-197/0,-235/1905/-215/237,458/193/-286,0/0,3800/1528/-15748,-806/572/381,-3/48/327,#r_sy
r,13838,514308,-4/45/40/62,0/96/-212/0,-223/1968/-218/239,458/193/-287,0/0,3704/1510/-15832,-833/581/387,-4/53/327,#r_sy
r,13839,514339,-4/45/39/62,0/89/-204/0,-226/1945/-195/235,459/193/-287,0/0,3643/1502/-15778,-816/566/387,-4/55/327,#r_sy
r,13840,514374,-4/46/38/62,0/93/-196/0,-227/1920/-228/237,460/193/-288,0/0,3588/1482/-15736,-813/559/390,-4/60/327,#r_sy
r,13841,514407,-4/46/38/62,0/93/-234/0,-228/1953/-224/238,462/193/-289,0/0,3514/1510/-15748,-835/567/393,-5/65/327,#r_sy
r,13842,514440,-4/46/37/62,0/57/-216/0,-227/1944/-231/236,462/193/-290,0/0,3420/1454/-15658,-820/557/391,-5/68/327,#r_sy
r,13843,514474,-4/46/36/62,0/58/-191/0,-229/1893/-194/234,463/193/-291,0/0,3370/1450/-15716,-841/564/386,-5/73/327,#r_sy
s,0,#r_sy
r,13844,514508,-4/46/36/62,0/37/-182/0,-231/1860/-202/236,463/193/-293,0/0,3341/1452/-15646,-822/550/376,-6/79/327,#r_sy
r,13845,514539,-4/47/35/62,0/51/-181/0,-222/1842/-194/232,463/193/-294,0/0,3378/1488/-15592,-818/547/358,-6/82/327,#r_sy
r,13846,514573,-4/47/34/62,0/24/-220/0,-228/1848/-243/237,463/193/-297,0/0,3406/1530/-15598,-830/552/350,-6/89/328,#r_sy
r,13847,514608,-4/47/34/62,0/14/-202/0,-233/1787/-276/237,463/193/-300,0/0,3436/1556/-15516,-802/537/342,-7/95/328,#r_sy
r,13848,514639,-4/47/33/62,0/17/-177/0,-223/1793/-274/237,463/193/-302,0/0,3490/1626/-15544,-808/541/329,-7/99/328,#r_sy
r,13849,514673,-4/47/33/62,0/1/-203/0,-235/1772/-244/231,463/193/-305,0/0,3518/1640/-15467,-786/530/325,-8/106/328,#r_sy
r,13850,514707,-4/47/32/62,0/0/-178/0,-233/1524/-244/229,462/193/-308,0/0,3572/1694/-15438,-778/527/317,-8/113/328,#r_sy
r,13851,514739,-4/47/31/62,0/0/-150/0,-229/1293/-252/226,462/193/-310,0/0,3593/1766/-15478,-779/527/321,-9/117/328,#r_sy
r,13852,514773,-4/47/31/62,0/0/-160/0,-225/1276/-229/227,461/193/-313,0/0,3624/1864/-15396,-754/513/310,-9/123/328,#r_sy
r,13853,514807,-4/47/30/62,0/1/-158/0,-233/1719/-246/226,460/193/-316,0/0,3632/2004/-15360,-737/497/308,-10/129/328,#r_sy
r,13854,514840,-4/47/30/62,0/4/-124/0,-236/1749/-256/232,460/193/-318,0/0,3614/2152/-15360,-701/471/310,-10/132/328,#r_sy
r,13855,514874,-4/47/29/62,0/2/-86/0,-227/1749/-234/229,460/193/-320,0/0,3620/2244/-15439,-673/453/316,-10/138/328,#r_sy
r,13856,514909,-4/47/29/62,0/1/-70/0,-234/1750/-220/233,459/193/-322,0/0,3641/2274/-15544,-665/449/318,-11/142/328,#r_sy
r,13857,514940,-4/47/29/62,0/1/-101/0,-230/1748/-146/228,459/193/-323,0/0,3724/2250/-15570,-650/444/303,-11/144/328,#r_sy
r,13858,514975,-4/47/28/62,0/2/-50/0,-234/1745/-142/227,458/193/-325,0/0,3754/2202/-15592,-651/445/297,-11/147/328,#r_sy
r,13859,515009,-4/47/28/62,0/8/-40/0,-230/1744/-139/229,458/193/-326,0/0,3762/2194/-15603,-647/444/298,-11/149/328,#r_sy
r,13860,515040,-4/47/28/62,0/9/-35/0,-230/1761/-80/230,458/193/-326,0/0,3750/2180/-15634,-654/448/310,-12/150/329,#r_sy
r,13861,515075,-4/47/28/62,0/13/-17/0,-238/1791/-78/227,458/193/-326,0/0,3686/2160/-15602,-653/446/319,-12/151/329,#r_sy
r,13862,515109,-4/47/28/62,0/21/-1/0,-227/1778/-12/228,459/193/-325,0/0,3636/2142/-15542,-648/442/325,-12/150/329,#r_sy
r,13863,515140,-4/47/28/62,0/14/0/0,-229/1797/-17/228,459/193/-325,0/0,3550/2086/-15450,-635/430/325,-12/150/329,#r_sy
r,13864,515175,-4/47/28/62,0/22/7/0,-229/1776/512/230,459/193/-324,0/0,3496/2014/-15430,-640/432/323,-11/149/328,#r_sy
r,13865,515210,-4/47/28/62,0/19/16/0,-231/1809/546/231,460/193/-323,0/0,3525/1982/-15530,-654/444/330,-11/147/328,#r_sy
r,13866,515240,-4/47/28/62,0/16/17/0,-232/1807/544/230,460/193/-322,0/0,3593/1950/-15596,-659/454/339,-11/146/328,#r_sy
r,13867,515275,-4/47/28/62,0/11/32/0,-234/1792/569/229,461/193/-321,0/0,3696/1906/-15612,-669/467/335,-11/145/328,#r_sy
r,13868,515308,-4/47/28/62,0/2/50/0,-233/1772/609/230,461/193/-320,0/0,3734/1824/-15553,-663/469/330,-11/143/328,#r_sy
r,13869,515340,-4/47/28/62,0/0/24/0,-228/1767/626/230,461/193/-320,0/0,3641/1708/-15488,-670/472/328,-11/142/328,#r_sy
r,13870,515374,-4/47/28/62,0/-1/27/0,-234/1532/597/228,461/193/-319,0/0,3420/1560/-15458,-684/475/338,-11/141/328,#r_sy
r,13871,515407,-4/47/29/62,0/-4/32/0,-225/1271/616/227,462/193/-319,0/0,3224/1446/-15398,-683/469/340,-11/140/328,#r_sy
r,13872,515440,-4/47/29/62,0/-4/24/0,-227/1260/615/229,462/193/-318,0/0,3084/1384/-15339,-681/462/342,-11/139/328,#r_sy
r,13873,515474,-4/47/29/62,0/-1/45/0,-231/1269/579/233,462/193/-318,0/0,3016/1360/-15296,-688/466/337,-10/138/328,#r_sy
r,13874,515510,-4/47/29/62,0/0/31/0,-229/1399/604/226,462/193/-317,0/0,3122/1430/-15310,-738/497/297,-10/136/328,#r_sy
r,13875,515547,-4/47/29/62,0/-1/27/0,-223/1291/597/225,462/193/-316,0/0,3214/1476/-15236,-761/510/261,-10/135/328,#r_sy
r,13876,515582,-4/47/29/62,0/0/27/0,-234/1279/553/227,462/193/-316,0/0,3232/1484/-15224,-761/510/247,-10/134/328,#r_sy
r,13877,515616,-4/47/29/62,0/0/26/0,-223/1512/568/233,462/193/-316,0/0,3166/1476/-15246,-758/509/260,-10/133/328,#r_sy
r,13878,515649,-4/47/29/62,0/0/13/0,-235/1512/593/232,462/193/-315,0/0,3130/1416/-15288,-761/511/262,-10/133/328,#r_sy
r,13879,515681,-4/47/29/62,0/0/16/0,-235/1512/556/230,462/193/-315,0/0,3124/1342/-15280,-753/507/262,-10/132/328,#r_sy
r,13880,515715,-4/47/29/62,0/0/2/0,-224/1511/539/227,462/193/-315,0/0,3122/1284/-15244,-747/504/259,-10/132/328,#r_sy
r,13881,515749,-4/47/29/62,0/0/-1/0,-229/1512/292/233,462/193/-315,0/0,3100/1206/-15212,-749/505/254,-10/132/328,#r_sy
r,13882,515782,-4/47/29/62,0/0/-1/0,-226/1512/149/231,462/193/-315,0/0,3004/1156/-15167,-746/502/257,-10/132/328,#r_sy
r,13883,515815,-4/47/29/62,0/0/-4/0,-231/1514/36/228,462/193/-315,0/0,2932/1124/-15175,-745/501/260,-10/132/328,#r_sy
r,13884,515849,-4/47/29/62,0/0/0/0,-217/1513/21/230,462/193/-315,0/0,2894/1066/-15167,-746/500/263,-10/132/328,#r_sy
r,13885,515882,-4/47/29/62,0/0/0/0,-226/1513/-10/230,462/193/-315,0/0,2824/996/-15136,-737/494/263,-10/132/328,#r_sy
r,13886,515916,-4/47/29/62,0/0/0/0,-235/1513/281/232,462/193/-315,0/0,2730/910/-15067,-730/488/261,-10/132/328,#r_sy
r,13887,515950,-4/47/29/62,0/0/1/0,-224/1512/350/228,462/193/-315,0/0,2666/816/-15022,-728/485/259,-10/132/328,#r_sy
r,13888,515982,-4/47/29/62,0/0/0/0,-226/1512/500/230,462/193/-315,0/0,2564/752/-14966,-719/478/262,-10/132/328,#r_sy
r,13889,516015,-4/47/29/62,0/0/-1/0,-231/1514/53/231,462/193/-315,0/0,2446/644/-14875,-706/469/261,-10/132/328,#r_sy
r,13890,516048,-4/47/29/62,0/0/0/0,-227/1511/-7/229,462/193/-315,0/0,2280/498/-14806,-690/456/264,-10/132/328,#r_sy
r,13891,516081,-4/47/29/62,0/0/0/0,-227/1512/200/231,462/193/-315,0/0,2142/364/-14703,-675/445/263,-10/132/328,#r_sy
r,13892,516118,-4/47/29/62,0/0/0/0,-221/1511/429/229,462/193/-315,0/0,2032/278/-14639,-662/436/263,-10/132/328,#r_sy
