r,sequence,timestamp,deg,deg/sec,mA,endpoint,grip/rotation,torque,force,ori,#r_sy
r,17824,659108,12/40/38/37,-115/0/0/99,-449/1225/133/373,411/156/-322,0/0,3096/1194/-13912,-778/478/286,26/116/401,#r_sy
r,17825,659148,12/40/38/37,-168/1/0/93,-506/1453/133/329,411/160/-322,0/0,3054/1112/-13932,-775/480/283,24/116/404,#r_sy
r,17826,659183,11/40/38/38,-158/5/0/80,-500/1476/134/344,410/164/-322,0/0,2940/1024/-13880,-752/465/296,23/116/407,#r_sy
r,17827,659217,11/40/38/38,-182/0/0/94,-499/1492/135/354,410/168/-322,0/0,2872/906/-13932,-755/467/286,21/116/411,#r_sy
r,17828,659249,10/40/38/38,-196/-1/0/61,-530/1251/134/360,409/170/-323,0/0,2664/770/-14014,-766/468/317,21/116/413,#r_sy
r,17829,659283,9/40/38/39,-193/-4/0/78,-544/991/134/344,409/175/-323,0/0,2624/682/-14080,-773/474/311,19/117/416,#r_sy
r,17830,659317,9/40/38/39,-199/0/0/70,-525/1000/132/311,408/179/-323,0/0,2590/644/-14106,-770/473/317,18/117/420,#r_sy
r,17831,659349,8/40/38/39,-167/0/0/78,-526/1227/137/333,408/181/-323,0/0,2538/606/-14150,-767/473/325,17/117/422,#r_sy
r,17832,659383,8/40/38/39,-183/1/0/51,-501/1466/133/330,407/186/-324,0/0,2462/632/-14164,-775/475/345,16/117/427,#r_sy
r,17833,659418,7/40/38/40,-166/0/0/48,-513/1471/138/275,405/190/-324,0/0,2550/536/-14075,-743/464/311,14/118/431,#r_sy
r,17834,659449,7/40/38/40,-175/0/0/74,-516/1474/133/277,405/193/-324,0/0,2498/490/-14094,-740/463/323,13/118/433,#r_sy
r,17835,659483,6/40/38/40,-160/-1/0/47,-550/1013/135/292,403/197/-324,0/0,2482/456/-14239,-761/477/324,12/118/438,#r_sy
r,17836,659517,5/40/38/40,-165/0/0/54,-551/998/133/271,403/202/-324,0/0,2526/408/-14222,-740/472/295,11/118/442,#r_sy
r,17837,659549,5/40/38/40,-180/0/0/51,-536/1222/133/269,402/204/-325,0/0,2540/312/-14202,-721/465/271,10/118/445,#r_sy
r,17838,659583,4/40/38/41,-157/2/0/43,-539/1473/134/257,401/208/-325,0/0,2506/300/-14242,-723/467/267,9/118/449,#r_sy
r,17839,659623,4/40/38/41,-152/1/0/69,-505/1475/135/252,399/212/-325,0/0,2556/330/-14272,-725/471/236,7/118/453,#r_sy
r,17840,659663,3/40/38/41,-112/1/0/50,-490/1472/135/266,398/216/-325,0/0,2566/312/-14206,-710/465/222,6/118/456,#r_sy
r,17841,659702,3/40/38/41,-119/1/0/58,-498/1472/186/269,398/219/-325,0/0,2490/346/-14188,-711/466/237,5/118/459,#r_sy
r,17842,659737,2/40/38/41,-118/0/0/36,-438/1473/202/319,397/222/-325,0/0,2524/358/-14232,-726/474/230,4/118/462,#r_sy
r,17843,659769,2/40/38/42,-116/0/0/62,-473/1249/202/281,397/223/-325,0/0,2486/356/-14160,-711/464/246,4/118/463,#r_sy
r,17844,659808,2/40/38/42,-87/0/0/66,-437/1236/203/320,396/225/-326,0/0,2566/352/-14174,-712/466/244,3/118/465,#r_sy
r,17845,659850,1/40/38/42,-92/0/0/60,-413/1304/202/277,396/227/-326,0/0,2482/336/-14152,-708/462/280,2/118/466,#r_sy
r,17846,659890,1/40/38/42,-42/0/0/46,-433/1304/201/284,395/228/-326,0/0,2526/298/-14216,-718/470/271,2/118/467,#r_sy
r,17847,659930,1/40/38/42,-45/0/0/55,-341/1304/202/259,395/229/-326,0/0,2504/314/-14188,-711/466/278,1/118/467,#r_sy
r,17848,659970,1/40/38/43,-21/0/0/46,-325/1305/202/296,395/230/-326,0/0,2542/290/-14180,-705/466/270,1/118/467,#r_sy
r,17849,660010,1/40/38/43,-6/0/0/30,-238/1303/202/250,396/230/-326,0/0,2534/324/-14203,-707/465/278,1/118/466,#r_sy
r,17850,660050,1/40/38/43,0/0/0/39,-233/1305/203/299,396/229/-326,0/0,2610/328/-14160,-696/461/268,1/118/464,#r_sy
r,17851,660089,1/40/38/43,8/0/0/32,223/1303/202/228,397/228/-327,0/0,2616/360/-14178,-699/463/266,1/118/463,#r_sy
r,17852,660129,1/40/38/43,10/0/0/33,259/1303/202/239,398/228/-327,0/0,2666/378/-14189,-694/460/241,1/118/461,#r_sy
r,17853,660164,1/40/38/43,14/0/0/29,266/1302/203/261,398/227/-327,0/0,2708/436/-14175,-688/458/230,1/118/459,#r_sy
r,17854,660197,1/40/38/43,19/0/0/43,277/1303/203/220,398/226/-327,0/0,2858/442/-14217,-687/463/192,1/118/457,#r_sy
r,17855,660230,1/40/38/43,19/0/0/42,267/1301/203/241,399/225/-327,0/0,2924/452/-14202,-677/461/167,1/118/456,#r_sy
r,17856,660265,1/40/38/44,20/0/0/58,277/1302/202/241,400/224/-327,0/0,3032/446/-14222,-665/459/122,1/118/454,#r_sy
r,17857,660298,1/40/38/44,23/0/0/42,251/1305/203/233,401/222/-327,0/0,3000/454/-14175,-637/441/108,2/118/451,#r_sy
r,17858,660337,1/40/38/44,33/0/0/57,306/1303/204/246,402/220/-327,0/0,2936/426/-14166,-595/414/98,2/118/448,#r_sy
r,17859,660378,1/40/38/44,55/0/0/49,298/1304/202/261,403/218/-328,0/0,2994/326/-14248,-565/401/45,2/118/444,#r_sy
r,17860,660411,1/40/38/44,55/0/0/65,345/1303/202/267,403/217/-328,0/0,2866/242/-14288,-540/385/63,2/118/442,#r_sy
r,17861,660445,2/40/38/45,50/0/0/64,333/1303/202/293,405/214/-328,0/0,2854/209/-14310,-517/372/48,3/118/437,#r_sy
r,17862,660478,2/40/38/45,66/0/0/60,386/1304/202/286,407/211/-328,0/0,2822/158/-14284,-497/358/51,3/118/432,#r_sy
s,0,#r_sy
r,17863,660511,2/40/38/45,81/0/0/83,383/1302/204/287,408/210/-328,0/0,2800/98/-14267,-479/347/43,4/118/429,#r_sy
r,17864,660552,2/40/38/45,65/0/0/83,378/1303/202/300,409/206/-329,0/0,2740/80/-14280,-467/336/52,4/118/423,#r_sy
r,17865,660591,3/40/38/46,93/0/0/97,343/1303/203/416,412/202/-329,0/0,2736/68/-14217,-441/318/48,5/118/416,#r_sy
r,17866,660631,3/40/38/46,92/0/0/111,362/1304/202/411,414/198/-329,0/0,2696/60/-14167,-425/307/59,6/118/408,#r_sy
r,17867,660671,3/40/38/47,102/0/0/130,369/1303/202/439,416/193/-330,0/0,2714/60/-14053,-407/298/57,6/118/400,#r_sy
r,17868,660711,4/40/38/47,79/0/0/149,367/1304/203/456,419/187/-330,0/0,2732/36/-13970,-396/292/55,7/118/391,#r_sy
r,17869,660751,4/40/38/48,91/0/0/144,414/1298/202/477,422/181/-330,0/0,2716/14/-13860,-385/286/66,8/118/381,#r_sy
r,17870,660791,4/40/38/49,96/0/0/181,434/1303/202/477,425/175/-331,0/0,2696/36/-13750,-377/281/77,9/118/370,#r_sy
r,17871,660831,5/40/38/49,108/0/0/185,448/1303/201/498,428/168/-332,0/0,2638/50/-13610,-363/268/100,9/118/359,#r_sy
r,17872,660870,5/40/38/50,121/0/0/185,447/1306/201/504,431/161/-332,0/0,2616/36/-13467,-337/252/108,10/118/346,#r_sy
r,17873,660905,6/40/38/51,134/0/0/199,457/1307/202/530,434/154/-333,0/0,2524/42/-13372,-323/235/122,11/118/334,#r_sy
r,17874,660938,6/40/38/52,112/0/0/222,464/1305/202/534,437/146/-333,0/0,2440/46/-13288,-297/211/143,12/118/320,#r_sy
r,17875,660971,6/40/38/52,121/0/0/220,441/1305/203/535,439/142/-334,0/0,2262/4/-13188,-269/188/159,13/117/314,#r_sy
r,17876,661006,7/40/38/53,103/0/0/282,435/1302/202/549,442/133/-334,0/0,2162/44/-13167,-264/176/177,13/117/300,#r_sy
r,17877,661039,7/40/38/54,132/0/0/280,480/1302/257/549,445/125/-335,0/0,2026/0/-13070,-218/142/190,14/117/285,#r_sy
r,17878,661079,7/40/38/55,87/0/0/281,456/1369/492/576,448/115/-336,0/0,1864/-105/-12992,-187/116/194,15/117/270,#r_sy
r,17879,661119,8/40/38/56,90/0/0/299,448/1369/510/560,451/106/-336,0/0,1776/-216/-12903,-176/107/185,16/117/255,#r_sy
r,17880,661159,8/40/38/58,102/0/0/276,449/1370/277/571,454/97/-337,0/0,1728/-244/-12846,-180/110/191,17/117/239,#r_sy
r,17881,661200,9/40/38/59,71/0/0/280,427/1369/277/567,457/87/-338,0/0,1748/-170/-12776,-189/116/209,18/117/224,#r_sy
r,17882,661241,9/40/38/60,97/0/0/289,436/1369/279/575,459/78/-339,0/0,1834/-108/-12752,-211/135/211,18/117/208,#r_sy
r,17883,661281,9/40/38/61,56/0/0/320,437/1370/278/579,462/68/-339,0/0,1914/-50/-12704,-224/145/221,19/116/192,#r_sy
r,17884,661321,10/40/38/62,72/0/0/326,411/1371/279/600,463/58/-340,0/0,1954/0/-12570,-212/139/231,20/116/175,#r_sy
r,17885,661360,10/40/38/64,61/0/0/337,412/1368/277/601,465/48/-341,0/0,1994/96/-12430,-203/132/240,21/116/159,#r_sy
r,17886,661401,10/40/38/65,85/0/0/335,383/1371/278/591,468/37/-341,0/0,2021/162/-12258,-177/115/256,21/116/142,#r_sy
r,17887,661441,11/40/38/67,68/0/0/350,393/1372/278/598,469/27/-342,0/0,2016/178/-12004,-126/83/273,22/116/125,#r_sy
r,17888,661480,11/40/38/68,59/1/0/357,401/1368/277/590,470/17/-343,0/0,1998/168/-11824,-78/53/280,22/116/108,#r_sy
r,17889,661521,11/40/38/69,46/16/0/354,353/1590/278/600,472/7/-343,0/0,1920/34/-11644,-50/37/293,23/116/91,#r_sy
r,17890,661560,11/40/38/71,48/21/0/369,349/1652/277/609,474/-3/-343,0/0,1787/-117/-11548,-44/34/295,23/114/75,#r_sy
r,17891,661601,12/41/38/72,67/42/0/365,325/1695/276/593,474/-13/-342,0/0,1610/-252/-11260,-9/9/304,23/113/58,#r_sy
r,17892,661641,12/41/38/74,35/73/0/365,315/1773/344/628,476/-23/-340,0/0,1442/-380/-10994,23/-11/315,23/111/42,#r_sy
r,17893,661680,12/41/38/75,30/89/0/370,358/1836/345/610,479/-33/-337,0/0,1296/-488/-10920,5/-8/325,23/107/25,#r_sy
r,17894,661721,12/42/38/77,24/84/0/371,317/1889/347/627,480/-44/-334,0/0,1088/-658/-10884,7/-9/357,22/103/8,#r_sy
r,17895,661761,12/42/38/78,24/139/0/365,290/1843/341/625,483/-54/-329,0/0,1006/-788/-10872,-1/0/369,21/98/-7,#r_sy
r,17896,661800,12/43/38/80,29/134/0/389,307/1945/344/620,485/-64/-324,0/0,968/-893/-10866,-17/7/375,20/93/-23,#r_sy
r,17897,661841,12/43/38/81,24/139/0/373,258/1985/343/627,487/-74/-318,0/0,918/-1022/-10804,-13/10/378,19/87/-39,#r_sy
r,17898,661881,13/44/38/83,8/166/0/375,284/2004/345/614,490/-84/-312,0/0,896/-1256/-10900,-42/32/365,18/80/-54,#r_sy
r,17899,661921,13/45/38/84,2/171/0/386,261/2106/341/621,492/-94/-305,0/0,896/-1278/-10928,-50/40/377,16/73/-69,#r_sy
r,17900,661961,13/45/38/86,0/191/0/373,227/2081/343/631,495/-103/-298,0/0,876/-1058/-10864,-48/37/438,14/66/-84,#r_sy
r,17901,662001,13/46/38/87,-8/206/0/371,-224/2108/412/620,496/-112/-289,0/0,812/-1022/-10984,-70/54/480,13/58/-99,#r_sy
r,17902,662040,12/47/38/89,-10/194/0/373,-240/2189/412/619,499/-120/-281,0/0,782/-1016/-11122,-86/63/499,11/50/-113,#r_sy
r,17903,662081,12/48/38/90,-19/222/0/356,-280/2214/413/605,502/-129/-272,0/0,862/-950/-11068,-69/56/504,9/42/-127,#r_sy
r,17904,662120,12/49/38/90,-12/235/0/270,-274/2161/413/-1885,503/-136/-263,0/0,1002/-1130/-11044,-53/58/442,7/33/-139,#r_sy
r,17905,662160,12/50/38/90,-8/237/0/124,-257/2279/412/-1557,506/-141/-253,0/0,908/-1140/-11140,-72/62/442,5/24/-147,#r_sy
r,17906,662201,12/51/38/90,1/247/0/29,-242/2272/411/-1130,509/-143/-242,0/0,976/-1092/-11072,-73/63/394,3/14/-149,#r_sy
r,17907,662240,12/52/38/90,5/276/0/-40,227/2274/412/-977,513/-144/-232,0/0,900/-1106/-11144,-102/73/399,1/4/-149,#r_sy
r,17908,662282,12/53/38/90,21/286/0/-94,232/2340/412/-929,516/-144/-220,0/0,1076/-1036/-11020,-98/81/322,-1/-5/-147,#r_sy
r,17909,662315,12/53/38/90,17/257/0/-58,284/2332/411/-730,518/-144/-215,0/0,906/-884/-11026,-112/79/368,-2/-10/-146,#r_sy
r,17910,662354,12/54/38/90,7/300/0/-114,257/2441/486/-560,522/-144/-202,0/0,930/-922/-11144,-175/117/315,-4/-21/-143,#r_sy
r,17911,662396,12/56/38/90,1/297/0/-114,246/2430/487/-462,525/-143/-190,0/0,846/-1080/-11050,-157/114/264,-7/-33/-140,#r_sy
r,17912,662435,12/57/38/90,4/301/0/-108,232/2425/486/-465,529/-142/-177,0/0,954/-1094/-11208,-230/142/202,-9/-44/-136,#r_sy
r,17913,662474,13/58/38/90,10/294/0/-71,248/2511/486/-406,532/-141/-164,0/0,1064/-1100/-11282,-239/166/148,-12/-56/-134,#r_sy
s,0,#r_sy
r,17914,662515,13/59/38/90,10/311/0/-51,281/2512/485/-371,535/-141/-151,0/0,748/-1146/-11292,-235/154/197,-15/-67/-132,#r_sy
r,17915,662554,13/60/38/90,11/310/0/-79,286/2578/484/-351,538/-140/-137,0/0,638/-1156/-11372,-276/171/210,-17/-79/-130,#r_sy
r,17916,662594,13/62/38/90,7/300/-2/-36,260/2590/250/-394,540/-140/-124,0/0,566/-1290/-11284,-264/161/201,-20/-91/-129,#r_sy
r,17917,662634,13/63/38/90,9/285/-1/-48,259/2589/304/-390,542/-140/-111,0/0,478/-1420/-11202,-249/149/205,-23/-102/-127,#r_sy
r,17918,662674,13/64/38/90,10/283/0/-34,261/2637/536/-329,544/-140/-98,0/0,426/-1498/-11288,-283/166/219,-26/-114/-127,#r_sy
r,17919,662714,13/65/38/90,10/272/0/-17,272/2678/775/-311,545/-141/-85,0/0,334/-1510/-11154,-231/150/250,-28/-125/-127,#r_sy
r,17920,662753,13/66/38/90,5/270/0/-9,257/2638/773/-293,547/-141/-72,0/0,358/-1518/-11002,-217/129/249,-31/-136/-128,#r_sy
r,17921,662794,13/67/38/90,1/295/0/0,242/2729/776/-249,548/-142/-59,0/0,476/-1592/-11178,-281/155/218,-34/-147/-128,#r_sy
r,17922,662834,13/68/38/90,7/267/-2/5,237/2737/310/223,549/-142/-47,0/0,484/-1752/-11030,-202/128/198,-36/-157/-129,#r_sy
r,17923,662874,13/69/38/90,3/276/0/8,250/2702/318/263,550/-143/-34,0/0,486/-1692/-11052,-189/118/207,-39/-168/-131,#r_sy
r,17924,662914,13/71/38/90,6/283/2/12,249/2708/780/261,550/-143/-22,0/0,440/-1660/-11118,-221/136/220,-42/-179/-132,#r_sy
r,17925,662955,13/72/38/90,2/278/0/11,248/2781/792/280,550/-144/-9,0/0,332/-1800/-10938,-152/96/213,-45/-189/-134,#r_sy
r,17926,662995,13/73/38/90,2/256/0/16,232/2807/564/260,550/-144/2,0/0,278/-1832/-11144,-195/115/222,-47/-200/-135,#r_sy
r,17927,663035,13/74/38/90,2/249/0/12,230/2770/551/290,550/-145/15,0/0,304/-1942/-11052,-178/108/195,-50/-210/-137,#r_sy
r,17928,663075,13/75/38/90,4/277/0/22,240/2785/621/173,549/-145/27,0/0,114/-1944/-10990,-144/83/241,-53/-221/-139,#r_sy
r,17929,663115,13/76/38/90,20/275/0/8,278/2765/620/157,549/-146/39,0/0,116/-1904/-11154,-179/117/240,-56/-231/-141,#r_sy
r,17930,663155,13/77/38/90,11/268/0/0,246/2833/621/178,548/-146/50,0/0,50/-2021/-10898,-125/72/232,-59/-241/-142,#r_sy
r,17931,663194,13/78/38/90,13/233/0/0,283/2877/622/-11,547/-146/62,0/0,2/-2032/-11124,-174/97/245,-62/-250/-144,#r_sy
r,17932,663235,13/79/38/90,14/242/0/-4,270/2861/621/-249,545/-147/73,0/0,60/-2136/-10976,-124/74/207,-65/-260/-146,#r_sy
r,17933,663275,13/80/38/90,14/244/0/-2,294/2860/621/-240,545/-147/84,0/0,-102/-2048/-10954,-98/53/258,-68/-269/-147,#r_sy
r,17934,663315,13/81/38/90,13/261/0/0,278/2850/622/-252,543/-147/94,0/0,32/-2108/-10928,-98/61/220,-71/-278/-149,#r_sy
r,17935,663355,13/82/38/90,10/239/0/0,271/2848/623/-12,542/-147/105,0/0,-28/-2160/-10846,-68/42/230,-74/-287/-151,#r_sy
r,17936,663395,13/83/38/90,20/232/0/0,220/2795/621/-28,540/-147/116,0/0,60/-2082/-10824,-83/52/225,-77/-296/-153,#r_sy
r,17937,663435,13/84/38/90,35/253/0/0,316/2902/619/-27,539/-148/126,0/0,-18/-2080/-10726,-56/35/234,-80/-305/-155,#r_sy
r,17938,663475,13/85/38/90,19/228/0/0,311/2890/620/-27,536/-148/136,0/0,-162/-2178/-10816,-92/51/254,-84/-314/-158,#r_sy
r,17939,663514,14/86/38/90,27/218/0/0,260/2897/619/-30,534/-149/147,0/0,-180/-2294/-10756,-77/44/234,-87/-323/-161,#r_sy
r,17940,663555,14/86/38/90,40/219/0/0,302/2885/622/-28,532/-149/157,0/0,-162/-2204/-10782,-99/55/248,-91/-331/-163,#r_sy
r,17941,663596,14/87/38/90,30/206/0/0,311/2918/621/-30,529/-150/167,0/0,-276/-2286/-10766,-90/50/253,-95/-340/-167,#r_sy
r,17942,663635,14/88/38/90,36/209/0/0,287/2900/620/-30,528/-151/177,0/0,-366/-2358/-10924,-131/74/261,-99/-348/-170,#r_sy
r,17943,663676,14/89/38/90,41/225/0/0,357/2917/621/-29,525/-151/186,0/0,-423/-2438/-10872,-106/61/257,-103/-356/-173,#r_sy
r,17944,663715,14/90/38/90,24/182/0/0,279/2897/620/-29,523/-152/194,0/0,-408/-2440/-10896,-118/69/253,-107/-363/-177,#r_sy
r,17945,663756,14/91/38/90,27/180/0/0,318/2880/620/-29,520/-153/203,0/0,-419/-2510/-10832,-104/65/245,-111/-370/-180,#r_sy
r,17946,663796,14/91/38/90,31/188/0/0,319/2880/622/-25,518/-154/210,0/0,-340/-2524/-10754,-77/58/219,-115/-377/-183,#r_sy
r,17947,663836,15/92/38/90,30/180/0/0,314/2864/619/-26,515/-154/218,0/0,-276/-2438/-10788,-89/67/221,-118/-383/-187,#r_sy
r,17948,663876,15/93/38/90,33/164/0/0,332/2848/621/-30,513/-155/225,0/0,-278/-2504/-10738,-79/64/208,-122/-389/-190,#r_sy
r,17949,663916,15/93/38/90,40/165/0/0,305/2866/620/-26,510/-156/231,0/0,-310/-2446/-10638,-58/48/217,-126/-394/-194,#r_sy
r,17950,663956,15/94/38/90,32/152/0/0,325/2863/621/-27,508/-157/238,0/0,-438/-2484/-10666,-62/45/245,-130/-400/-197,#r_sy
r,17951,663995,15/95/38/90,26/135/0/0,326/2846/620/-26,506/-158/244,0/0,-522/-2676/-10638,-49/39/232,-133/-405/-201,#r_sy
r,17952,664036,15/95/38/90,37/142/0/0,295/2836/621/-27,503/-158/250,0/0,-572/-2624/-10626,-43/32/257,-137/-410/-204,#r_sy
r,17953,664076,15/96/38/90,24/129/0/0,308/2812/621/-26,502/-159/255,0/0,-584/-2652/-10682,-57/42/252,-141/-414/-207,#r_sy
r,17954,664116,16/96/38/90,44/105/0/0,326/2833/621/-25,499/-160/260,0/0,-782/-2838/-10746,-56/39/278,-144/-418/-210,#r_sy
r,17955,664156,16/96/38/90,43/105/0/0,345/2794/621/-25,497/-161/264,0/0,-760/-2854/-10742,-42/33/267,-147/-421/-213,#r_sy
r,17956,664192,16/97/38/90,30/74/0/0,280/2775/621/-26,496/-162/267,0/0,-746/-2818/-10718,-36/28/269,-150/-424/-216,#r_sy
r,17957,664232,16/97/38/90,26/59/0/0,299/2777/621/-29,495/-163/271,0/0,-874/-2966/-10788,-45/34/279,-152/-427/-219,#r_sy
r,17958,664272,16/97/38/90,19/67/0/0,297/2709/621/-28,493/-163/273,0/0,-926/-3028/-10828,-48/34/279,-155/-428/-221,#r_sy
r,17959,664312,16/97/38/90,18/38/0/0,295/2674/622/-30,492/-164/275,0/0,-912/-2936/-10736,-29/20/289,-156/-430/-223,#r_sy
r,17960,664352,16/98/38/90,20/21/0/0,282/2656/621/-28,492/-165/275,0/0,-904/-2958/-10700,-17/13/283,-157/-430/-224,#r_sy
r,17961,664392,16/98/38/90,17/-1/0/0,268/2578/620/-27,491/-165/276,0/0,-970/-3004/-10726,-16/14/296,-158/-430/-225,#r_sy
r,17962,664433,16/98/38/90,8/-5/0/0,262/2102/621/-28,491/-166/275,0/0,-978/-3002/-10744,-16/13/300,-158/-430/-226,#r_sy
r,17963,664473,16/97/38/90,1/-3/0/0,254/2075/620/-28,491/-166/275,0/0,-943/-2982/-10822,-40/27/294,-158/-430/-226,#r_sy
s,0,#r_sy
r,17964,664510,16/97/38/90,0/0/0/0,240/2098/622/-26,491/-166/275,0/0,-988/-3030/-10734,-7/7/308,-158/-430/-226,#r_sy
r,17965,664543,16/97/38/90,0/0/0/0,238/2337/622/-27,491/-166/275,0/0,-914/-2984/-10730,-2/6/303,-158/-430/-226,#r_sy
r,17966,664577,16/97/38/90,0/0/0/0,240/2335/621/-27,491/-166/275,0/0,-946/-2908/-10624,38/-19/323,-158/-430/-226,#r_sy
r,17967,664610,16/97/38/90,0/0/0/0,239/2338/621/-31,491/-166/275,0/0,-942/-2912/-10722,18/-9/325,-158/-430/-226,#r_sy
r,17968,664645,16/97/38/90,0/0/0/0,236/2330/620/-27,491/-166/275,0/0,-1014/-2994/-10692,30/-17/335,-158/-430/-226,#r_sy
r,17969,664677,16/97/38/90,0/0/0/0,240/2339/622/-28,491/-166/275,0/0,-1024/-3024/-10722,20/-13/334,-158/-430/-226,#r_sy
r,17970,664711,16/97/38/90,0/0/0/0,236/2333/621/-26,491/-166/275,0/0,-1024/-3008/-10638,44/-28/337,-158/-430/-226,#r_sy
r,17971,664745,16/97/38/90,0/0/0/0,240/2336/621/-24,491/-166/275,0/0,-1044/-2990/-10680,28/-19/340,-158/-430/-226,#r_sy
r,17972,664777,16/97/38/90,0/0/0/0,236/2333/622/-24,491/-166/275,0/0,-1092/-3038/-10708,29/-21/350,-158/-430/-226,#r_sy
r,17973,664811,16/97/38/90,0/0/0/0,236/2336/620/-29,491/-166/275,0/0,-1108/-3036/-10786,13/-13/352,-158/-430/-226,#r_sy
r,17974,664845,16/97/38/90,0/0/0/0,237/2336/622/-28,491/-166/275,0/0,-1116/-3040/-10770,19/-17/354,-158/-430/-226,#r_sy
r,17975,664878,16/97/38/90,0/0/0/0,237/2336/622/-27,491/-166/275,0/0,-1110/-3026/-10784,13/-15/355,-158/-430/-226,#r_sy
r,17976,664912,16/97/38/90,0/0/0/0,236/2335/620/-27,491/-166/275,0/0,-1128/-3058/-10804,12/-14/356,-158/-430/-226,#r_sy
r,17977,664947,16/97/38/90,0/0/0/0,236/2336/620/-29,491/-166/275,0/0,-1142/-3078/-10832,2/-9/357,-158/-430/-226,#r_sy
r,17978,664987,16/97/38/90,0/0/0/0,237/2335/622/-25,491/-166/275,0/0,-1148/-3080/-10852,1/-8/356,-158/-430/-226,#r_sy
r,17979,665027,16/97/38/90,0/0/0/0,238/2338/621/-27,491/-166/275,0/0,-1126/-3062/-10868,-3/-5/358,-158/-430/-226,#r_sy
r,17980,665067,16/97/38/90,0/0/0/0,233/2335/619/-27,491/-166/275,0/0,-1152/-3062/-10856,-1/-8/367,-158/-430/-226,#r_sy
r,17981,665107,16/97/38/90,0/0/0/0,234/2335/621/-26,491/-166/275,0/0,-1212/-3124/-10868,11/-16/380,-158/-430/-226,#r_sy
r,17982,665148,16/97/38/90,0/0/0/0,234/2333/621/-31,491/-166/275,0/0,-1298/-3194/-10870,23/-26/405,-158/-430/-226,#r_sy
r,17983,665187,16/97/38/90,0/0/0/0,234/2335/620/-29,491/-166/275,0/0,-1364/-3266/-10888,33/-33/428,-158/-430/-226,#r_sy
r,17984,665227,16/97/38/90,0/0/0/0,238/2336/621/-28,491/-166/275,0/0,-1394/-3332/-10932,35/-34/447,-158/-430/-226,#r_sy
r,17985,665266,16/97/38/90,0/0/0/0,232/2335/620/-29,491/-166/275,0/0,-1440/-3388/-10970,38/-35/465,-158/-430/-226,#r_sy
r,17986,665307,16/97/38/90,0/0/0/0,235/2336/622/-27,491/-166/275,0/0,-1466/-3443/-11016,37/-35/480,-158/-430/-226,#r_sy
r,17987,665347,16/97/38/90,0/0/0/0,237/2337/621/-27,491/-166/275,0/0,-1476/-3482/-11026,41/-37/494,-158/-430/-226,#r_sy
r,17988,665387,16/97/38/90,0/0/0/0,235/2335/620/-27,491/-166/275,0/0,-1516/-3522/-11042,47/-42/511,-158/-430/-226,#r_sy
r,17989,665427,16/97/38/90,0/0/0/0,237/2336/622/-27,491/-166/275,0/0,-1560/-3568/-11116,43/-43/528,-158/-430/-226,#r_sy
r,17990,665466,16/97/38/90,0/0/0/0,236/2335/621/-29,491/-166/275,0/0,-1604/-3612/-11156,40/-43/549,-158/-430/-226,#r_sy
r,17991,665507,16/97/38/90,0/0/0/0,237/2337/621/-20,491/-166/275,0/0,-1679/-3614/-11180,36/-45/579,-158/-430/-226,#r_sy
r,17992,665546,16/97/38/90,-9/0/0/0,-219/2335/620/-21,492/-166/275,0/0,-1726/-3656/-11206,29/-44/594,-158/-430/-226,#r_sy
r,17993,665586,16/97/38/90,-15/0/0/0,-254/2338/620/-16,492/-165/275,0/0,-1750/-3725/-11174,33/-46/613,-158/-430/-225,#r_sy
r,17994,665626,16/97/38/90,-29/0/0/0,-264/2333/620/-18,492/-165/275,0/0,-1687/-3802/-11220,23/-41/600,-157/-430/-224,#r_sy
r,17995,665667,16/97/38/90,-20/0/0/0,-268/2333/621/-26,492/-164/275,0/0,-1670/-3858/-11222,32/-45/607,-156/-430/-223,#r_sy
r,17996,665706,16/97/38/90,-17/0/0/0,-268/2331/621/-18,492/-163/275,0/0,-1642/-3875/-11256,18/-37/618,-155/-430/-222,#r_sy
r,17997,665747,16/97/38/90,-20/0/0/0,-274/2334/621/-22,493/-162/275,0/0,-1674/-3896/-11306,8/-34/640,-154/-431/-220,#r_sy
r,17998,665787,16/97/38/90,-48/0/0/-6,-300/2334/620/-245,493/-160/275,0/0,-1674/-3948/-11328,25/-30/650,-153/-431/-218,#r_sy
r,17999,665827,16/97/38/90,-33/0/0/-13,-366/2334/621/-231,494/-159/275,0/0,-1632/-3982/-11332,-15/-22/654,-152/-431/-216,#r_sy
r,18000,665867,16/97/38/90,-32/0/0/-20,-335/2332/622/-276,494/-157/275,0/0,-1600/-4009/-11340,-21/-19/661,-151/-432/-213,#r_sy
r,18001,665908,15/97/38/90,-30/0/0/-35,-317/2333/623/-287,495/-155/275,0/0,-1574/-4004/-11360,-37/-9/665,-149/-432/-210,#r_sy
r,18002,665948,15/97/38/90,-46/0/0/-40,-319/2336/622/-308,495/-153/275,0/0,-1610/-3980/-11388,-50/-6/688,-148/-433/-207,#r_sy
r,18003,665988,15/97/38/89,-40/0/0/-36,-304/2334/622/-321,496/-150/275,0/0,-1568/-3980/-11394,-64/1/681,-147/-433/-203,#r_sy
r,18004,666028,15/97/38/89,-30/0/0/-67,-337/2334/620/-342,496/-147/275,0/0,-1550/-3984/-11420,-80/9/679,-145/-433/-199,#r_sy
r,18005,666068,15/97/38/89,-51/0/0/-99,-281/2335/621/-366,496/-145/275,0/0,-1474/-3970/-11408,-96/17/660,-144/-434/-194,#r_sy
